Ticker,Industry,Score,PB,NCAV,GP_EV,EBIT_EV,NI_MC,GP_IV,EBIT_IV,NI_IV,REV_G,GPOA,ROA,ROE,GMGN,OMGN,NMGN,BAB_1,BIG,Beta,Performance
EML,66,-0.0016190469283663645,-85.3124,-102.7718,38.3196,9.7186,10.667,292.5097,-31.5107,6.6705,13.2817,34.1659,6.9321,9.1003,20.9895,5.3233,4.1259,-0.9932,2.1972,0.9932,-0.0004
CPF,73,-0.0016227282101806165,-84.6212,-1921.3567,,,20.6185,,,106.1849,3.0951,,,17.4476,,,30.3965,-1.0473,2.1972,1.0473,0.0385
RXT,34,-0.0016294783024508434,-91.2572,-731.6671,23.384,0.0437,-125.0139,555.4284,-635.6645,-1350.1392,3.7481,23.038,0.0344,-114.0842,27.4445,0.0512,,,2.3026,,-0.1949
YUMC,127,-0.0016326137029115736,-320.1935,-102.6826,6.9767,3.217,2.3973,-39.4221,-66.2564,-76.0271,-3.0582,35.586,13.1272,7.676,15.0559,6.9424,5.7987,-0.8706,2.3026,0.8706,-0.0181
CIVB,73,-0.0016357163631893806,-75.1816,-1412.7368,,,14.9475,,,49.475,10.0102,,,11.2378,,,27.4593,-0.9009,2.1972,0.9009,-0.102
EC,95,-0.0016838976127176075,-1006.7852,-109.6545,5.5429,4.8373,3.7785,-61.4269,-67.6566,-62.2146,73.7146,34.2147,23.8875,38.0418,43.9524,38.3575,27.1477,-1.1789,2.3979,1.1789,0.1691
RNR,118,-0.001729916461928405,-81.4525,-432.3333,,,-12.1402,,,-221.4015,-4.1068,,,-9.8885,,,,-0.905,2.3026,0.905,0.0612
STEL,73,-0.0017299708416023145,-83.6437,-922.6239,,,4.3234,,,-56.7659,30.442,,,3.6163,,,16.1711,-0.9133,2.1972,0.9133,-0.0695
IHRT,22,-0.0017510322521012115,-76.1762,-1281.1707,43.3583,6.5671,-39.5759,2655.5191,-510.5529,-495.759,9.9469,42.2036,5.1138,-30.1474,62.1621,9.4152,,-1.5723,2.3026,1.5723,-0.1731
OHI,124,-0.0017550603266741993,-158.9321,-163.3494,7.6837,3.4937,5.7723,-71.573,-133.8387,-42.2773,-17.5233,9.8117,3.569,9.174,98.5824,44.824,39.8689,-0.7902,2.1972,0.7902,0.0855
EWCZ,102,-0.0017629947903875167,-637.1133,-160.0726,12.2194,3.292,-3.8502,-3.2778,-107.5612,-138.5023,16.3817,32.1296,6.9248,-24.5303,75.7594,20.4103,,,2.1972,,-0.1487
MOFG,73,-0.001797767422132113,-62.223,-2084.5006,,,19.9842,,,99.8419,7.6197,,,12.4348,,,28.6509,-0.9451,2.1972,0.9451,-0.0392
VTLE,95,-0.0018223884227953604,-68.1353,-280.0095,65.8518,58.7105,67.3367,1029.4612,891.6649,573.3674,37.9356,55.1571,39.3405,45.8801,62.8106,55.9991,26.6285,-1.2031,2.3026,1.2031,0.1371
REX,74,-0.001828170435731222,-118.4644,-47.6073,12.5452,6.6531,6.2746,0.2315,-29.9358,-37.2537,10.3508,21.1266,8.9632,7.4332,5.6844,3.0146,4.4425,-1.0032,2.1972,1.0032,0.1454
RDW,83,-0.0019337743614289938,-234.5337,-152.438,9.8773,-16.0364,-67.6407,-37.186,-404.6092,-776.4066,16.6772,23.933,-31.0853,-158.6401,17.873,,,,2.1972,,0.1176
ZJYL,67,-0.001960593451582717,-580.3971,-85.0733,7.6188,2.6187,2.4813,-35.9284,-72.7314,-75.1875,-7.579,75.898,20.8698,14.4011,32.2999,11.1019,11.4333,,2.0794,,1.0473
KEX,75,-0.0019920661179809876,-151.3822,-126.6088,9.3095,3.29,2.863,-31.0686,-89.6846,-71.37,23.9508,12.9165,3.6518,4.3341,18.7582,6.6292,4.7394,-1.012,2.3026,1.012,0.0571
BOOM,67,-0.002018859298867253,-61.0629,-103.8087,29.5714,4.8112,5.3517,246.8607,-111.1835,-46.483,151.4603,28.063,3.6527,3.2679,28.3521,4.6128,2.8386,-1.1782,2.1972,1.1782,0.3407
CAG,107,-0.0020522236405234352,-162.5342,-168.236,13.8776,7.7911,5.0404,18.1121,-61.9109,-49.5965,6.4243,18.1907,8.17,8.1923,26.5928,14.9295,5.877,-0.5764,2.3979,0.5764,-0.197
NUE,138,-0.0020950706921180427,-205.364,-93.6011,29.0961,24.4489,20.3934,141.959,102.2074,103.9337,13.7816,58.9862,39.6518,41.8806,30.119,25.3083,19.7437,-1.1978,2.3979,1.1978,-0.053
PROF,79,-0.0020953890614902305,-522.3488,-81.7381,1.8562,-12.3337,-8.379,-72.8176,-169.8952,-183.7896,,34.0573,-181.0347,-43.7674,59.8972,,,-1.4938,1.9459,1.4938,-0.2575
CRI,7,-0.0022564286693503486,-308.6287,-117.7656,51.4303,13.559,10.309,362.7434,9.8678,3.0896,-7.8506,122.5653,25.8504,31.8164,45.8288,12.0823,7.887,-1.055,2.3026,1.055,-0.0509
STM,132,-0.002342049385315805,-347.2415,-94.0363,17.9372,10.0552,8.1009,41.7934,-18.792,-18.9907,26.3493,69.6815,31.2494,28.1298,47.4725,26.612,22.3142,-1.2785,2.3979,1.2785,-0.1362
MSA,67,-0.0023790389065198076,-719.2855,-107.9581,9.5607,3.9437,2.872,-24.9428,-72.6085,-71.2798,9.1253,50.9026,16.7973,20.658,44.1002,18.1908,12.489,-0.9613,2.3026,0.9613,-0.1049
AWK,147,-0.0025406543889588532,-320.6217,-175.1335,5.9601,3.444,3.2694,-78.403,-108.5666,-67.3065,-3.5115,11.0205,5.0945,10.4823,58.096,33.5707,21.2658,-0.7971,2.3026,0.7971,-0.1569
HYFT,19,-0.0025845843393155696,-179.4871,-103.1017,12.1118,-26.8265,-21.3993,-2.8578,-289.5036,-313.9935,6.7187,23.3487,-41.3723,-38.4091,55.9545,,,-0.866,2.0794,0.866,-0.4054
BOKF,73,-0.002646915908255666,-109.363,-940.8369,,,10.3024,,,3.0241,2.9033,,,11.267,,,29.039,-0.973,2.3026,0.973,-0.026
BKD,64,-0.0027596668586446524,-135.2715,-683.3702,12.2532,-2.0723,-24.2876,-10.4785,-618.799,-342.8765,1.2908,12.8913,-1.7442,-32.8543,19.7857,,,-1.4734,2.3026,1.4734,-0.1019
CIA,72,-0.002761487419232036,-93.9608,-1318.3585,999999.0,999999.0,18.2403,,,82.4032,-7.1883,999999.0,999999.0,17.1387,,,9.4191,-0.9205,2.1972,0.9205,0.2075
HII,75,-0.0027674248045660038,-247.3524,-152.9772,13.0103,4.6711,6.665,5.236,-80.3247,-33.3497,12.0958,24.2956,6.9782,16.4861,13.4882,4.8426,5.3878,-0.7918,2.3979,0.7918,-0.1074
LASE,66,-0.002897549603847148,-142.5626,-49.4645,15.9112,-16.7567,-6.8593,13.6782,-117.312,-168.5929,-7.0587,39.3508,-33.1535,-9.7788,50.0075,,,,1.9459,,-0.5226
SLM,55,-0.002976971556010588,-216.6894,-823.7546,,,13.4837,,,34.8365,-10.053,,,29.2176,,,27.6722,-1.1453,2.3026,1.1453,-0.1651
PGRE,124,-0.0029803127791846705,-21.1068,-446.1398,8.9359,3.2997,-2.1424,-158.675,-409.5988,-121.4245,1.7178,5.9034,1.7439,-0.4522,63.311,23.3782,,-1.1293,2.1972,1.1293,0.0191
FORTY,45,-0.00300758067815806,-94.0952,-122.1716,34.3695,12.8309,18.5446,286.1244,4.329,85.446,6.9865,49.5772,14.8066,17.4496,24.1982,9.0337,7.9837,-0.8769,2.3026,0.8769,0.0282
MYPS,33,-0.003011056588292951,-214.5365,-79.2273,39.8213,-2.9269,-2.9132,173.4119,-97.9167,-129.1323,-1.2513,121.7428,-7.1586,-6.2499,72.2888,,,,2.1972,,-0.3646
BGC,70,-0.003155614077148671,-220.6895,-136.8778,37.2446,9.0106,4.818,274.9936,-38.7783,-51.8199,-10.9677,64.4314,12.4704,10.6328,47.6238,11.5217,4.4348,-1.1545,2.3026,1.1545,0.1897
PSX,69,-0.0032179043962703878,-120.3749,-146.0016,32.4888,16.9593,28.5256,220.942,49.2897,185.2558,52.4902,40.8055,17.0405,34.3377,10.8412,5.6592,6.8893,-0.973,2.4849,0.973,0.2595
TNGX,19,-0.003308540241166418,-117.3482,-33.4428,999999.0,999999.0,-29.546,,-278.4544,-395.4602,-32.887,999999.0,999999.0,-34.6717,,,,,2.0794,,2.3886
AJG,137,-0.0033366521164535307,-496.4685,-114.5278,7.0469,3.2653,2.3267,-48.8097,-82.6585,-76.7328,3.775,24.6964,9.1547,11.5514,45.3753,21.0252,13.3903,-0.884,2.3026,0.884,0.0268
SHIP,75,-0.003483062629636699,-35.1146,-394.3937,17.4817,9.788,17.6866,157.4323,-85.7056,76.8659,-18.3452,11.9104,5.3349,6.2106,43.0011,24.0761,11.0133,-0.8716,2.1972,0.8716,0.1943
VREX,66,-0.003539332197299346,-172.8199,-98.2854,22.0948,6.8739,3.768,104.2429,-61.1243,-62.3203,5.0483,32.5227,8.0945,6.5118,32.9881,10.263,4.1424,-0.8815,2.1972,0.8815,-0.2109
AFL,1,-0.003547712165858872,-203.0995,-372.8274,999999.0,999999.0,9.5227,,,-4.7727,-11.1158,999999.0,999999.0,19.3406,,,20.3394,-0.8831,2.3979,0.8831,0.1018
SLB,99,-0.003549580481527493,-366.2454,-113.3553,6.834,5.4966,5.1861,-51.9579,-64.2219,-48.1391,22.513,18.8902,12.1548,18.9938,18.3724,14.777,12.1633,-1.0787,2.3979,1.0787,0.1845
GLAD,140,-0.00357409764289934,-87.0194,-225.8422,,,5.803,,,-41.9702,-76.6836,,,5.0497,,,79.4138,-0.877,2.0794,0.877,-0.0021
CNXC,33,-0.0035962200423931383,-146.1642,-151.0891,37.5001,10.6356,12.2829,305.5175,-22.7846,22.8294,14.0162,47.2744,10.7262,17.9533,38.8045,11.0055,8.3205,,2.3026,,-0.0026
POWI,132,-0.003634152747176697,-693.7334,-91.3117,7.5103,3.6929,2.8008,-37.2218,-65.6987,-71.9917,-7.4137,91.4061,35.9563,19.4303,56.3486,27.7072,22.5361,-1.157,2.1972,1.157,-0.1873
TYL,33,-0.0037100803043154658,-663.0632,-106.9394,4.3122,1.1786,0.8624,-68.4254,-94.6125,-91.3757,16.1979,23.0488,5.0398,5.7185,42.3663,11.5798,8.1112,-1.0423,2.3026,1.0423,-0.0819
SENEB,107,-0.0037717802052325737,-46.1099,-45.848,14.7053,3.0109,4.3138,48.928,-210.53,-56.8623,8.9565,10.3491,1.6952,1.9891,6.9115,1.4151,0.7311,-0.648,2.3026,0.648,0.6236
SENEA,107,-0.003772599596823639,-44.9813,-44.4892,14.8363,3.0377,4.422,52.6649,-213.3034,-55.7799,8.9565,10.3491,1.6952,1.9891,6.9115,1.4151,0.7311,-0.8015,2.3026,0.8015,0.6646
WGS,130,-0.0038265193461891464,-27.6571,-89.9284,999999.0,999999.0,-681.834,-244.0368,-5155.2249,-6918.3398,10.8406,-19.0024,-259.9989,-188.5756,,,,,2.1972,,-0.3674
BIIB,14,-0.003951837709202673,-306.3727,-99.8949,18.6218,6.8446,7.0052,50.6205,-46.7641,-29.9475,-7.7779,53.4297,15.7108,21.4622,81.4911,29.9526,29.6589,-0.8549,2.3026,0.8549,-0.1123
FTRE,78,-0.00401551377045534,-90.3515,-88.3315,24.9098,7.6614,4.9535,95.597,-37.2733,-50.465,-7.2118,22.4231,5.5172,4.4756,25.534,7.8534,5.2732,,2.3026,,-0.1847
ELLO,46,-0.004079645707544766,-239.4306,-315.0803,2.492,0.6429,0.4348,-209.8125,-248.5795,-95.6523,16.8572,3.1071,0.6412,1.041,24.8655,6.4145,1.6554,-0.9452,2.0794,0.9452,-0.1083
DEI,124,-0.004137663683011856,-46.0636,-343.2379,7.6671,2.8077,3.9212,-168.9374,-338.8024,-60.7875,8.1942,7.173,2.1014,1.8063,66.4046,24.3172,7.7725,-1.2052,2.1972,1.2052,-0.0023
PCH,124,-0.004264887099981282,-169.5426,-121.0593,11.5769,9.7639,8.3255,-8.7103,-25.8187,-16.7452,-0.4976,17.7491,11.9756,14.1152,39.3722,33.2062,24.0047,-0.9552,2.3026,0.9552,-0.1325
NNBR,66,-0.004267894778971547,-56.2727,-251.7328,31.7235,-8.6189,-23.7132,359.0546,-394.4574,-337.1321,3.47,23.8017,-5.1733,-13.3441,17.3189,,,-1.3695,2.1972,1.3695,-0.2427
JELD,59,-0.004277656307748512,-204.4728,-168.1818,25.668,4.4673,1.6365,218.0184,-132.9948,-83.6351,8.6596,34.0822,4.7454,3.3462,17.2965,3.0103,0.5328,-1.4555,2.3026,1.4555,-0.2434
CSPI,45,-0.00430979477580493,-136.7373,-42.9378,56.5461,-0.1201,2.9116,220.2097,-63.0947,-70.8842,10.4719,99.1887,-0.1686,3.9812,34.6333,,2.8535,-0.7994,2.0794,0.7994,0.4995
BILI,45,-0.0043357497410232175,-278.8952,-104.8087,10.0649,-21.8538,-13.9352,-17.5293,-247.2993,-239.352,12.9773,35.057,-60.8951,-38.8646,17.5774,,,-1.3184,2.3026,1.3184,-0.0974
PBYI,19,-0.004350156919524402,-757.1278,-139.2518,95.634,16.988,0.2235,735.1281,39.6863,-97.7653,-9.9244,445.246,63.2733,1.692,75.8397,13.4719,0.1603,-1.0873,2.1972,1.0873,-0.2748
TECH,14,-0.00442588584785285,-647.2352,-100.1856,5.9798,2.2604,2.1286,-52.759,-82.8544,-78.7141,2.8132,36.446,11.0216,13.777,67.7236,25.6002,23.8345,-1.0392,2.3026,1.0392,-0.1766
SYRE,19,-0.004470257063174292,-58.5886,61.4732,999999.0,999999.0,-227.8723,,-2212.2285,-2378.7232,-87.5714,999999.0,999999.0,-133.5072,,,,-1.7014,1.9459,1.7014,0.0377
WVE,19,-0.004540353794979202,999999.0,-128.7074,,-71.397,-40.7431,,-483.4517,-507.4313,-91.0922,999999.0,999999.0,999999.0,,,,-0.8362,1.9459,0.8362,0.6538
ABAT,82,-0.004709353925321196,-870.7285,-101.7048,0.0,-4.2025,-3.3496,-100.6943,-134.5477,-133.4956,,0.0,-27.7967,-29.1655,,,,-1.0155,0.0,1.0155,-0.3195
WOOF,105,-0.004739607924419623,-99.4463,-233.6988,63.5782,5.9085,3.7928,658.6754,-84.9998,-62.0719,3.9403,63.3593,4.7106,3.7718,40.2107,3.7369,1.4882,,2.3026,,-0.5528
MAX,123,-0.004787466682340503,999999.0,-137.7019,12.7616,-6.4465,5.4084,2.5498,-184.6875,-45.9164,-29.5926,84.9777,-34.3409,999999.0,15.9781,,5.5573,,2.1972,,-0.2289
CZNC,73,-0.004808424888996377,-105.623,-937.299,,,9.8274,,,-1.7257,3.4887,,,10.38,,,24.4245,-0.8018,2.1972,0.8018,-0.085
NEWT,73,-0.004973550568959282,-91.2586,-282.032,,,9.0557,,,-9.4429,-28.8242,,,8.2641,,,29.4951,-1.2388,2.1972,1.2388,-0.0779
CLF,82,-0.005003579909398616,-106.9832,-134.6948,19.2543,15.0792,16.7,82.1332,31.3637,67.0,9.4844,20.53,12.8626,17.8662,11.2496,8.8103,6.4192,-1.3326,2.3979,1.3326,-0.0626
MTLS,33,-0.005021799872592762,-191.8503,-92.0255,34.6864,-0.9571,-0.2146,150.0251,-90.9972,-102.1457,12.934,79.9841,-1.7656,-0.4117,55.4979,,,-1.0135,2.1972,1.0135,-0.3704
E,95,-0.00503676882870285,-131.0666,-147.1086,28.2914,24.605,24.3675,140.5092,107.7082,143.6755,73.0486,36.2228,25.2024,31.9377,17.1894,14.9496,13.3114,-0.9188,2.4849,0.9188,0.1075
SXC,138,-0.005160805206286116,-94.8037,-210.7662,34.3666,14.3693,16.4921,316.9612,27.0957,64.9211,35.6335,34.5197,11.5466,15.6351,18.6836,7.8119,4.9484,-0.8634,2.3026,0.8634,0.2718
BBDO,73,-0.005217995794453345,-92.6556,-1200.9639,,,13.2857,,,32.8573,6.2663,,,12.31,,,18.0963,-0.951,2.3979,0.951,-0.1963
SIMO,132,-0.005323697765776795,-1214.6628,-93.5781,5.3751,2.4729,1.9111,-55.512,-78.1236,-80.8889,2.5833,93.0876,34.2615,23.2135,49.2463,22.6568,17.9785,-0.8437,2.1972,0.8437,-0.2837
CCCS,33,-0.005551038404576499,-338.6041,-111.488,7.6351,0.6973,0.572,-41.5561,-100.8195,-94.2798,13.6803,22.5795,1.6498,1.9369,72.6577,6.6358,5.0981,,2.1972,,0.1543
FSBW,12,-0.005569838781224691,-93.4629,-1208.841,,,13.6644,,,36.6442,-1.3909,,,12.7712,,,24.7267,-0.8018,2.1972,0.8018,-0.0464
JLL,123,-0.005943131346556854,-120.3628,-130.6821,,10.5554,10.7456,,-19.3727,7.4563,7.7198,,9.9322,12.9337,,4.6635,3.8125,-1.1709,2.3979,1.1709,-0.1126
KPLT,42,-0.006141785690914892,999999.0,-41.8317,28.9977,-21.7578,-36.5363,191.8773,-398.4368,-465.3634,-32.1747,97.9188,-58.777,999999.0,18.2134,,,-1.1115,2.1972,1.1115,-0.54
BAX,79,-0.006200585656714258,-366.8606,-164.7957,9.695,-0.0901,-12.0149,-37.9833,-170.4878,-220.1493,-17.1991,17.0518,-0.1268,-44.078,35.2889,,,-0.8844,2.3979,0.8844,-0.1745
HOUS,123,-0.00627121924075949,-41.3882,-589.1097,70.5767,7.4172,-35.3329,2244.0894,-196.3999,-453.3295,-13.6974,54.6112,4.5915,-14.6237,36.9443,3.8826,,-1.4592,2.3026,1.4592,-0.1093
ARGX,14,-0.0064164286529373804,-767.297,-88.635,1.9659,-3.7321,-2.7025,-75.7147,-116.6693,-127.0249,-17.2624,61.3885,-93.2358,-20.7361,92.8347,,,-0.7457,2.1972,0.7457,0.2504
NEOV,66,-0.006700401566607901,-1679.1955,-93.9562,0.6455,-2.473,-1.9449,-93.0866,-117.5744,-119.4493,-22.7495,15.4135,-47.2392,-32.6592,19.9083,,,-0.7039,1.9459,0.7039,-0.2794
ASPS,102,-0.00693414703902763,999999.0,-341.9734,7.5963,-11.4702,-41.3917,-122.5409,-599.0064,-513.9172,-15.6005,28.8581,-34.8599,999999.0,15.0364,,,-1.0021,2.1972,1.0021,-0.2947
HKD,55,-0.00743089466646067,-143.7985,-63.7265,3.5057,,,-66.4842,,,,5.3317,,,,,,,,,-0.1442
ALRS,73,-0.00757977597367803,-92.2772,-1139.3705,,,12.6766,,,26.7664,-9.3382,,,11.6976,,,19.9992,-0.8024,2.1972,0.8024,-0.0014
EBMT,73,-0.007725431796922337,-61.1676,-1947.2467,,,11.4329,,,14.3291,-2.7682,,,6.9932,,,12.6616,-0.7211,2.0794,0.7211,-0.0952
ALIT,123,-0.00793612285877669,-84.4024,-174.7572,9.1245,-1.2503,-2.3095,-47.2672,-192.5444,-123.0953,-19.0982,8.9533,-0.9815,-1.9493,31.0829,,,,2.3026,,-0.2554
PLBY,105,-0.008003280641749483,-50.9683,-450.0498,42.715,-19.7614,-310.1818,734.6598,-784.4156,-3201.8181,-24.7581,32.4241,-12.0004,-158.0945,55.2944,,,,2.1972,,-0.5387
SDRL,95,-0.008133960567588909,-121.2397,-103.5377,-1.8082,-2.4268,-22.1759,-116.5738,-121.6138,-321.7592,-6.015,-2.1839,-2.3448,-26.886,,,,,2.1972,,0.0688
DDD,33,-0.00817692373719655,-173.3243,-86.7121,18.0724,-9.8715,-7.4179,40.5596,-162.8363,-174.1793,-12.6061,33.8721,-14.8014,-12.8571,39.818,,,-1.3107,2.1972,1.3107,-0.5317
CRNC,33,-0.008453408758881205,-161.6577,-127.5774,17.6428,2.9318,-13.7957,46.6826,-86.8542,-237.957,-15.3135,26.5761,3.533,-22.3018,70.3658,11.6929,,-1.313,2.1972,1.313,-0.3165
GRRR,33,-0.008781345089084363,-504.2884,-92.2902,6.0919,-64.8243,-48.4129,-48.7413,-588.1396,-584.1288,-46.9524,38.8547,-330.7673,-244.1406,37.2037,,,,2.0794,,-0.5938
AMRN,19,-0.008847240910936636,-1616.4803,-95.6591,2.6034,-0.9914,-0.8629,-76.6276,-104.4618,-108.6293,-36.6939,84.7929,-25.8327,-13.9492,65.6795,,,-0.9425,2.1972,0.9425,-0.2857
BETR,55,-0.009034665993312676,999999.0,-107.2277,-3.3672,-6.7164,-9.0919,-145.9884,-176.8028,-190.9189,-69.8778,-54.0162,-86.1942,999999.0,,,,,2.1972,,-0.9557
MRCC,71,-0.009051390551896046,-58.42,-358.6232,,,-0.8404,,,-108.4043,-88.8167,,,-0.491,,,,-0.8125,1.9459,0.8125,-0.0669
XOMAP,19,-0.009202472048263488,-185.4814,-80.1715,,-10.1297,-5.9538,,-135.3008,-159.5384,-84.206,,-21.155,-11.0433,,,,,1.9459,,-0.0152
XOMA,19,-0.0092028190219014,-174.4694,-78.92,,-11.0038,-6.3296,,-137.5289,-163.2963,-84.206,,-21.155,-11.0433,,,,-1.0862,1.9459,1.0862,-0.2578
AMBC,118,-0.009276273568845285,-48.3341,-1138.0586,,,-4.4603,,,-144.6028,-78.2947,,,-2.1558,,,,-0.9275,2.0794,0.9275,-0.1489
FDMT,14,-0.009293635064143699,-254.8503,-66.5924,,-29.2631,-14.5863,,-213.0841,-245.8626,-82.6533,,-494.9986,-37.1731,,,,,1.9459,,-0.3464
NXTT,45,-0.009293830792862522,-23.4818,325.8609,0.0,-69.5323,-55.4956,-99.7659,-654.7222,-654.9563,,0.0,-13.0386,-13.0314,,,,,0.0,,0.408
OPK,19,-0.009295121534795546,-107.3643,-112.2168,16.1964,-13.8309,-18.6811,31.3858,-223.5712,-286.8108,-43.4166,17.3155,-11.8292,-20.0568,28.7015,,,-1.0225,2.3026,1.0225,-0.2949
PLSE,79,-0.009296696083370864,999999.0,-106.233,-4.0587,-20.9564,-17.191,-134.7941,-272.3487,-271.9101,-50.6347,-444.4269,-1835.7945,999999.0,,,,-1.3519,1.7918,1.3519,-0.436
