Ticker,Industry,Score,GP_EV,EBIT_EV,NI_MC,GP_IV,EBIT_IV,NI_IV,REV_G,GPOA,ROA,ROE,GMGN,OMGN,NMGN,HML_3,HML_5,PB,NCAV,IA_G,IE_G,Beta,Performance
WASH,73,-0.0009278290461980365,,,11.4594,,,14.5941,-11.5988,,,9.5592,,,23.383,40.9191,30.222,-83.4175,-1806.8502,-15.7254,-4.1918,1.4821,0.248
CMPO,55,-0.0009298426091734643,20.884,11.8949,85.6832,614.3032,-44.3338,756.832,3.211,233.6451,106.4619,999999.0,53.5244,30.486,23.9769,28.6432,,999999.0,-339.9621,-70.9202,,1.0029,0.8951
FIS,123,-0.0009307895631680931,6.0574,2.5847,1.2697,-74.5781,-114.7775,-87.3034,1.142,9.6992,3.3109,2.7792,37.1885,15.8682,5.387,44.9866,29.1066,-218.8923,-151.8315,19.8699,30.4678,1.2505,0.0473
SAMG,71,-0.0009391128020158826,43.4258,18.2454,11.8451,193.8314,36.0101,18.4511,-4.7128,82.5976,27.7628,12.8022,38.1492,16.0284,13.282,-16.6396,-35.9607,-108.0804,-98.0092,0.9299,3.1963,1.3015,0.1572
FUTU,70,-0.0009521125392957858,1.8375,1.086,0.8698,-84.8336,-90.8122,-91.3016,31.4881,38.453,18.1821,16.4121,85.0337,50.2591,40.4758,63.9453,-214.3019,-1886.7868,-95.0562,-25.1816,-17.7835,1.2823,0.9124
TEO,139,-0.0009623940647297738,12.5174,-0.2521,-4.6302,0.1655,-121.3331,-146.3019,-9.3198,36.9644,-0.5955,-20.9472,73.4467,,,-69.911,22.1837,-452.4057,-127.071,-131.9451,-93.2431,1.1349,0.397
LAC,82,-0.000977301029774105,-0.0167,-3.0423,-0.3569,-82.9684,-103.0235,-103.5688,,-0.0834,-12.1428,-1.0574,,,,,,-296.298,-86.5045,-2123.4182,,,-0.6085
CTEV,123,-0.0009835910660267568,14.5299,3.403,-16.3905,155.2911,-695.9421,-263.9054,-10.9466,11.7417,2.2,-5.0112,75.511,17.685,,86.3851,,-30.5739,-1068.2262,0.4514,4.5471,1.3393,-0.3645
MMM,79,-0.0009874775204950388,16.046,-17.8762,-18.1479,34.2556,-293.4404,-281.479,-28.1019,63.6791,-56.7535,-185.226,39.1182,,,33.7367,35.376,-1020.6466,-158.748,43.6232,67.0413,1.2912,0.6278
EVCM,33,-0.000998527935417593,21.0148,0.4139,-2.1007,85.9965,-122.0654,-121.0067,8.91,35.1101,0.5532,-4.2595,68.0081,1.3393,,,,-202.7671,-129.222,6.2858,8.8957,,0.1618
COHR,48,-0.0010076125994986755,9.7656,0.8262,-1.3126,-36.2424,-154.7295,-113.126,-8.7675,13.0927,0.8861,-1.4865,30.9274,2.6165,,17.507,-51.6868,-113.2444,-127.6045,-3.7603,-9.9228,2.3039,0.1467
TDY,66,-0.0010113622337872227,10.795,4.5775,3.8363,-15.4143,-71.6247,-61.6369,3.2408,20.6337,6.9996,8.3149,43.2863,18.3551,13.6123,-1.2074,-75.4589,-216.7431,-110.539,-3.2037,-12.8828,1.1315,0.1828
HQH,53,-0.0010230948941828853,,,6.768,,,-32.3196,,,,4.839,,,77.5451,12.2172,-24.6064,-71.4981,-100.1725,-1.6124,-1.6124,0.9558,0.1055
ECL,106,-0.0010357585252761534,8.6506,2.9517,2.195,-34.3043,-85.0896,-78.0496,7.9815,40.2054,10.975,17.398,40.2429,13.7315,9.167,-8.6207,-34.7346,-792.6061,-112.615,-0.6174,-11.2088,1.122,0.1262
CHDN,133,-0.0010594396104149594,5.7272,4.2711,4.8844,-81.8096,-99.3979,-51.156,36.1891,14.2461,8.4993,50.2954,32.335,24.1141,18.264,-8.1744,-180.5773,-1029.7156,-161.4267,-11.0992,-62.0308,1.4041,-0.0949
KOS,95,-0.0010759189948645748,17.3278,14.3715,10.9917,71.3914,27.6759,9.9172,-24.2165,26.0399,17.2779,28.8073,50.9274,42.2389,17.4769,-80.9231,7.2036,-262.0814,-227.029,-17.5791,-31.0325,1.3755,-0.6122
SEDG,132,-0.0011335897055870224,19.6142,1.9745,1.698,53.4484,-79.077,-83.0203,-4.3003,32.2965,2.6009,2.69,23.6458,2.3803,2.1797,76.3965,-75.1047,-158.4217,-65.483,-22.665,-10.8228,2.1693,-0.7484
FMAO,131,-0.0011765817201917468,,,8.3555,,,-16.4453,-5.7001,,,7.1659,,,24.2249,8.3107,18.4452,-85.7632,-1192.7934,-31.2166,-6.1726,1.4344,0.1736
PZZA,127,-0.0011815928165237527,15.0569,5.5142,4.0424,27.7651,-75.857,-59.5758,1.8605,152.9956,44.8245,999999.0,20.5781,7.5362,4.0702,19.8663,-40.5998,999999.0,-150.9074,2.2048,,1.0209,-0.3509
BDMD,79,-0.0011818791985700905,6.803,3.1613,2.5273,-46.6295,-76.4368,-74.7274,-10.3538,60.7902,22.5988,27.6901,86.5617,40.2242,31.4304,,,-1095.6553,-95.0919,-47.8297,-38.5196,,-0.4977
EQX,114,-0.0012007459385547407,4.1173,1.3532,0.5888,-88.4608,-117.63,-94.1124,14.2822,3.5353,0.9295,0.4837,10.0152,3.2915,1.0857,24.6117,-32.9821,-82.1576,-153.4128,-4.7792,-3.8558,1.2459,0.046
ESE,139,-0.0012032575151041062,13.8647,4.783,3.5918,11.1655,-63.1371,-64.0821,11.4905,31.5339,8.7028,8.4125,39.2932,13.5553,9.9534,5.9775,-53.4415,-234.2151,-98.2261,-7.9609,-7.9172,1.2504,0.5609
INTC,132,-0.0012082830373476468,10.2185,0.0146,0.3316,-21.0918,-115.4242,-96.6844,-13.9975,16.1785,0.0185,0.5544,40.0365,0.0572,1.1241,25.929,7.6328,-167.1991,-118.836,-14.7424,-6.4665,1.5809,-0.4946
RYAN,137,-0.0012239273416113456,,,3.0973,,,-69.0272,20.4241,,,19.4295,,,9.1618,,,-627.3093,-201.988,-17.2878,-19.7884,,0.443
SPSC,33,-0.001228196232496297,5.7167,1.2445,1.0559,-51.9607,-86.218,-89.4408,19.0818,90.5126,15.7635,10.2551,66.0895,14.3875,12.749,-71.3479,-235.1609,-971.2031,-95.961,-21.4603,-24.2801,1.4723,-0.2181
FND,120,-0.0012327725505143876,14.1647,2.7929,1.9235,13.4852,-78.632,-80.765,3.5036,88.7612,14.0008,12.9066,42.1023,8.3013,5.6464,-22.7526,-193.6381,-670.9962,-110.5442,-1.879,-16.5229,1.699,-0.3239
UMC,132,-0.0012420326413084975,2.8987,2.1361,1.9785,-74.4297,-80.3418,-80.215,-20.2747,30.1799,17.7918,15.9318,36.7148,27.0553,25.8608,-3.781,-463.2654,-805.2456,-99.4183,-39.9331,-6.4762,1.0615,-0.1252
IMRX,19,-0.0012639846678461231,999999.0,999999.0,-58.4561,17.0631,-621.516,-684.5608,,0.0,-951.6474,-47.2283,,,,,,-80.7928,9.995,-13.5271,17.5458,,-0.376
NTRA,78,-0.001272125864111538,4.7039,-4.2601,-3.1629,-59.4425,-127.7902,-131.629,31.9851,197.3352,-142.9717,-45.4216,45.5157,,,10.6976,-337.8752,-1436.0777,-94.1523,-47.44,-8.4426,1.4296,0.558
MTG,118,-0.0012751800918170892,,,12.5179,,,25.1788,-1.5078,999999.0,999999.0,14.2307,,,62.4865,-71.0211,-80.4278,-113.683,-125.4311,,-9.2462,1.1017,0.1948
NFG,98,-0.001282825951371547,11.6523,10.3782,11.0118,-10.5902,-26.5054,10.1182,-0.5615,15.1946,10.8266,17.3154,39.0035,34.739,23.605,-17.2183,-5.0624,-157.2433,-204.4289,-18.062,-42.4771,1.0222,0.5567
GHLD,55,-0.0012937436093485382,,,-4.4332,,,-144.3318,-43.3418,,,-3.1183,,,,-22.0514,,-70.3398,-399.4986,-20.9565,5.2665,1.0523,0.0506
VELO,66,-0.0012992747878378668,-17.9965,-91.2973,-75.1089,-247.3907,-842.0141,-851.0894,-1.6047,-37.3339,-151.5175,-158.1961,,,,94.6027,,-210.6222,-78.9474,-5.3327,50.7619,2.7673,-0.9795
SUPV,30,-0.001311804734370021,,,4.7504,,,-52.4959,45.4469,,,20.2295,,,12.3515,-221.6572,4.2,-425.8471,-217.97,-157.1766,-158.7402,1.6366,1.4871
ALNT,47,-0.0013670091023461582,25.4262,5.8573,4.3635,137.193,-70.503,-56.3655,15.0393,42.7698,7.8821,9.4445,31.7442,7.3127,4.1062,2.6149,-47.1787,-216.4456,-115.4959,-4.421,-16.7591,1.7935,-0.3398
BEN,71,-0.001367272283446314,30.3538,6.8687,8.6459,241.3461,-76.1235,-13.5407,-5.0518,31.0416,5.6194,7.8857,81.312,18.3999,13.7067,-2.9593,0.0051,-91.2074,-187.2064,-14.4314,1.8141,1.3443,-0.2428
CELU,19,-0.0013700858108423855,4.9704,-56.2744,-162.067,-84.4908,-771.7303,-1720.6695,26.6815,8.4466,-76.5048,-383.3691,29.6649,,,95.0446,,-236.5499,-185.4642,64.0632,79.4068,1.4594,-0.674
XPRO,99,-0.001374560305772835,4.8916,1.7235,0.7759,-57.1545,-80.9535,-92.2414,18.2384,8.5221,2.4021,1.2932,6.5581,2.3107,1.1077,14.1295,47.737,-166.674,-91.0701,-8.6849,-0.776,1.0509,-0.4901
BAK,74,-0.0013763120887015036,3.7423,-2.1678,-11.1051,-126.7942,-212.3598,-211.0506,-26.8859,7.5314,-3.4902,-151.0704,4.2809,,,14.3581,51.6637,-1360.3752,-214.3797,2.0009,46.3163,1.7515,-0.6397
CLNE,92,-0.001403367656344237,6.3261,-13.4759,-14.3083,-49.8224,-209.6223,-243.0833,1.1888,4.9017,-8.3534,-10.9612,8.4357,,,82.6446,19.7452,-76.6074,-102.5161,-20.0425,-0.849,1.6664,-0.377
FLYX,143,-0.001413169794826105,11.6059,-24.563,-57.6852,-19.6512,-814.5639,-676.8519,-1.4623,13.5144,-22.8818,-123.9468,7.675,,,,,-214.8676,-585.962,12.5216,25.4909,,-0.2807
CROX,134,-0.0014190308208251604,21.9128,10.28,8.1795,88.6141,-20.8998,-18.2051,11.4589,74.4372,27.9366,48.2156,55.7753,26.1659,17.692,-78.0543,-436.7943,-589.4693,-126.0673,-0.6874,-77.7562,2.0375,-0.2126
CCLD,33,-0.001449111327855438,178.5315,-15.4818,-207.5978,1820.5484,-306.8231,-2175.978,-15.6793,94.9235,-6.5852,-94.0394,39.5032,,,85.9338,75.8621,-45.2988,-155.1242,50.1494,58.9759,1.6143,0.1933
INSM,19,-0.0014633838836261505,5.6164,-15.9592,-15.3555,-60.3729,-249.6035,-253.5553,24.3929,558.0304,-1268.5262,999999.0,78.5153,,,25.7901,11.3881,999999.0,-118.2053,33.8535,,1.3155,1.7924
TUSK,99,-0.0014765968557036073,31.7714,-10.7787,4.3548,178.2925,-215.367,-56.4518,-14.5253,12.6764,-3.4405,1.5882,19.9204,,2.361,34.7015,79.2425,-36.4694,60.5446,9.4702,0.5439,0.8579,-0.4057
ZJYL,67,-0.0015015557872934521,1.3642,0.5765,0.5055,-86.888,-93.0339,-94.9455,3.2876,59.5487,20.1322,10.7491,34.2297,14.4654,13.0038,,,-2126.6307,-95.6483,-39.5114,-57.3877,,-0.8012
PPL,46,-0.0015171268186782083,9.4775,4.7156,3.8314,-43.3219,-111.5741,-61.6859,5.1886,11.2169,4.4648,5.3054,39.4129,19.6102,8.8932,-7.7921,-9.1459,-138.4709,-214.17,-5.0954,-0.1078,0.9831,0.3588
KB,30,-0.0015180818019919797,,,18.8743,,,88.7431,18.5449,,,8.35,,,25.172,-18.4361,-45.9464,-44.24,-2633.0471,7.6112,-8.9826,1.2823,0.1358
SLMBP,55,-0.0015209517563696785,,,4.2987,,,-57.0125,-0.7727,,,33.1049,,,34.4126,-69.4458,-59.2998,-770.1066,-288.4038,-2.1003,-8.9073,0.7837,0.0779
TVTX,19,-0.0015280822111513018,39.2344,-110.4832,-56.7088,137.4536,-632.3118,-667.0878,32.6859,1192.1939,-2685.753,-149.8372,92.1164,,,72.6496,68.1159,-264.2222,-90.9521,,-368.6238,1.8496,1.5483
BBVA,30,-0.0015550938291524156,,,18.73,,,87.3004,19.1056,,,17.9774,,,29.7221,-166.3396,-159.2638,-95.9815,-1457.9111,-17.1317,-9.3967,1.1608,0.2543
INMD,16,-0.001588111213936566,41.58,19.7781,10.0419,132.9641,33.2783,0.4193,8.316,898.7699,342.0106,22.0752,83.5975,39.7644,35.3245,45.6631,,-219.8298,-55.5477,-532.5777,-41.9665,1.8468,-0.1276
GAME,133,-0.0016267706721020945,32.2782,-56.9208,-101.3568,238.2618,-836.2896,-1113.5681,47.0813,34.983,-49.3524,-114.7125,24.4569,,,96.4758,99.2889,-113.1769,-202.5686,-307.2374,-152.7357,0.9624,-0.6781
PEP,13,-0.001639340813602997,19.2543,5.0137,4.09,62.3184,-69.0717,-59.1002,5.879,94.0291,19.5878,49.0079,54.2139,14.117,9.9852,-31.8695,-62.2279,-1198.2436,-124.2302,-3.4179,-7.8967,0.8818,-0.1013
NNI,55,-0.0016921056778656778,,,1.6098,,,-83.9016,-30.1068,,,1.7178,,,5.6715,-31.7093,-78.8468,-106.7074,-495.7032,14.1837,-0.0064,0.9673,0.2039
XRAY,79,-0.0017127548151943607,25.9691,3.5978,-2.2409,138.539,-91.5648,-122.4085,1.0964,41.0792,4.553,-4.2502,52.6103,7.2888,,47.7761,32.8516,-189.6666,-131.8521,5.806,13.5887,1.2057,-0.5181
NVS,19,-0.0017522230216022476,17.3811,4.9665,3.9227,41.2821,-63.7146,-60.773,7.6624,59.6566,13.6372,15.6116,75.2377,21.4987,16.0616,-23.7439,-35.0464,-397.9794,-112.2082,14.3737,21.3268,0.8527,0.2169
BSBK,12,-0.0017654070394147654,,,0.4125,,,-95.8755,-33.4233,,,0.2802,,,2.3851,29.4347,,-67.9251,-960.9077,-25.9876,1.78,0.9467,0.0511
NBTB,73,-0.0017693845221070424,,,7.6628,,,-23.3723,0.516,,,8.6111,,,23.7103,0.9384,-15.1339,-112.3753,-841.7242,-5.0086,-21.4849,1.1393,0.2409
TARS,14,-0.0018045780292936825,1.5549,-14.0404,-8.9313,-73.3449,-177.852,-189.3126,-32.4179,999999.0,999999.0,-55.1883,90.8695,,,-8.0474,,-617.923,-84.5857,,-2.1192,1.3273,0.4472
PKBK,73,-0.0018308673969016575,,,16.1119,,,61.1192,-13.2213,,,10.6051,,,42.5239,10.4202,-2.8168,-65.8212,-1029.3439,-15.3844,-6.8724,1.4417,0.1865
AGM,53,-0.0018388718264147513,,,10.3844,,,3.8441,13.6601,,,14.3414,,,57.6317,-103.745,-206.0419,-138.105,-1541.7759,-8.084,-10.9992,1.2753,0.0418
THCH,127,-0.0018428779191347411,8.1119,-28.0234,-56.7306,-57.1418,-527.6943,-667.3065,48.134,49.4652,-136.7065,999999.0,11.2504,,,89.1192,,999999.0,-282.8488,-18.788,,0.9807,-0.4248
BBU,50,-0.0018578417122333362,8.9141,6.1976,187.8244,-1024.551,-1800.6767,1778.2445,-4.9427,8.8634,4.9299,16.0673,9.6873,6.7353,5.7153,14.7575,7.6169,-8.5544,-3128.5557,7.4309,-0.5589,1.7681,0.1338
MMI,123,-0.001904013186254644,27.3589,-6.788,-2.6412,84.957,-110.2808,-126.4115,-51.1684,80.8003,-16.0378,-5.0088,38.1843,,,-0.5948,16.9359,-189.6463,-86.8798,-32.0862,9.5633,1.4621,0.0752
UTHR,19,-0.0019323131619401498,24.4726,14.0085,9.4809,75.3457,9.4933,-5.1907,20.2035,56.0869,25.684,17.0338,88.9366,50.9087,43.7998,-18.8416,-95.6686,-179.6639,-76.4241,-33.818,-24.7691,0.8067,0.3661
CNXN,27,-0.001958682248423842,37.2801,7.7102,5.4191,162.9597,-31.4991,-45.8093,-8.7793,94.1416,15.5761,10.7629,17.9516,3.7127,3.1744,-41.5951,-84.807,-198.6122,-57.0554,15.4939,-9.7356,0.9711,0.0052
EVC,22,-0.0019701916129236077,35.4591,-3.4788,-25.4054,422.1391,-293.7955,-354.0536,-8.2581,27.1691,-2.1324,-12.4792,36.4637,,,53.8714,36.1239,-49.1204,-250.7759,-14.4886,6.6871,1.7501,0.4014
EVH,102,-0.00200483042945273,11.9341,-0.5457,-4.6877,-5.0566,-116.5788,-146.8774,45.2572,31.2835,-1.1444,-15.1657,23.4468,,,-46.7344,-143.6145,-323.5176,-126.0148,-35.761,-24.2355,1.3919,-0.668
AIFU,137,-0.002020520495299603,143.5305,26.6929,15.1337,415.8599,45.0448,51.3365,14.9832,110.182,16.3927,11.9723,32.922,6.1226,8.7499,65.9904,79.1244,-79.1104,-63.9631,-12.2195,-35.0128,0.9718,-0.9541
TRS,67,-0.0020461970209477423,13.9791,4.6342,3.7495,15.7872,-83.9585,-62.5046,1.0998,19.2887,5.1155,5.9261,22.5304,7.4691,4.5293,12.2145,15.21,-158.0474,-122.1719,-11.6911,-4.7743,1.1059,-0.1028
LPRO,55,-0.0020476733764283723,16.3452,4.9931,3.4028,26.4015,-51.5431,-65.9724,-34.5969,86.9849,21.2577,11.2299,81.0301,24.7531,19.6547,86.1676,42.9,-330.0229,-81.6834,29.7727,3.4038,1.523,-0.7758
RDN,118,-0.00205037339263429,,,12.7687,,,27.6869,4.1875,,,13.9613,,,49.4918,-56.1144,-76.0359,-109.34,-166.4675,-92.7271,-12.2082,1.1022,0.0729
DEA,124,-0.002066592281379525,7.8003,2.8024,1.6909,-89.3969,-184.469,-83.0908,-3.4561,6.8573,1.9708,1.1953,66.9534,24.0537,6.104,34.5404,17.0162,-70.6896,-238.7042,-1.5141,0.1039,1.1186,0.0293
PLBC,53,-0.0020735715867762922,,,16.0906,,,60.9061,15.5993,,,21.8364,,,40.1643,-27.8429,-69.1336,-135.7092,-831.8322,-83.52,-23.7916,0.9595,0.2562
MIRM,19,-0.0021156396923825774,11.6308,-9.1115,-11.0315,-7.0724,-175.8413,-210.3152,141.8494,51.8427,-32.4905,-52.2537,74.761,,,-22.3786,,-473.6761,-99.9554,,-75.0741,1.05,0.785
OGE,46,-0.002121410368551527,11.1788,5.7686,5.8833,-18.522,-94.3702,-41.1673,-21.0913,13.4744,5.5626,8.3873,48.3259,24.9377,14.5131,-21.5373,-1.0712,-142.5613,-215.8122,-5.3776,-2.225,1.0019,0.4038
TIRX,137,-0.0021231361093863085,999999.0,999999.0,-113.1993,1940.8378,64.6942,-1231.9932,-7.9637,13.9468,-42.9566,-5.6579,62.9663,,,99.9021,,-4.9982,1417.6873,23.0472,3.1812,1.2611,-0.4407
CDLX,34,-0.002171216871148929,18.4159,-8.9932,-19.8715,61.7856,-224.4765,-298.7151,3.5714,43.3911,-16.9517,-79.943,42.1657,,,88.5525,20.1287,-402.2996,-138.5993,4.8377,36.2973,3.9524,-0.8667
OLPX,106,-0.0021730298005364114,21.6581,7.8593,4.7882,84.0885,-42.6101,-52.1181,-34.9259,30.8053,8.943,7.2637,69.5248,25.2293,13.3921,,,-151.7004,-121.2371,7.7239,-8.1965,,-0.3196
UMBF,73,-0.0021783270165735245,,,8.5371,,,-14.629,-2.4668,,,10.8786,,,25.4379,5.0502,-40.5245,-127.4271,-1135.5249,-47.0824,-16.2471,1.4729,0.2445
RMD,79,-0.0021903412456962404,9.7641,5.0897,3.786,-22.2714,-60.3225,-62.14,10.9473,49.791,20.7635,20.8024,56.6731,29.5418,21.596,2.7711,-83.5459,-549.4563,-98.1621,0.1919,-17.7762,1.3851,0.2205
GAB,71,-0.0022084340724615866,,,13.3655,,,33.6551,,,,9.6532,,,79.2071,-7.7968,-46.9931,-72.225,-109.2568,-2.9733,-2.9733,0.9729,0.1408
CRMD,19,-0.0022180110328072745,0.0,-33.0534,-16.5388,-66.0802,-240.8139,-265.3879,,999999.0,999999.0,-52.8516,,,,59.5639,61.4002,-319.5613,-69.4777,,-27.3933,1.6851,0.5441
MOFG,73,-0.002282648023140586,,,5.9273,,,-40.7271,-23.9773,,,3.7886,,,12.2183,19.3837,4.1273,-63.9173,-1861.254,24.1655,-6.4094,1.4641,0.3619
INFY,45,-0.0022894497779041368,8.4449,5.8179,4.9993,-30.8607,-50.8535,-50.0066,1.9218,77.9002,42.9336,32.7845,30.0991,20.7359,18.7307,1.0726,-76.9924,-655.7769,-93.0621,-4.472,-14.9718,1.1873,0.0795
API,33,-0.0022994218452858225,12.2376,-7.5766,-7.4098,-1.6383,-125.3573,-174.0977,-11.9076,22.418,-11.1036,-11.478,63.2162,,,95.2718,,-154.903,-79.4537,-32.7981,16.9597,1.4799,0.5866
CGEM,14,-0.0023168204829020853,,-72.7675,-18.5737,,-245.1992,-285.7368,,999999.0,999999.0,-29.8259,,,,58.8121,,-160.5817,-36.4734,,15.1644,1.2998,-0.5397
GD,75,-0.0023194957403418564,7.9332,5.0474,4.1525,-40.0319,-65.3283,-58.4752,7.2703,23.2904,11.8546,14.9641,15.7835,10.0421,7.5397,-72.25,-93.3577,-360.3653,-110.1271,-2.9653,-14.7081,1.0211,-0.0307
OGI,19,-0.002320740386362658,24.9759,-30.6587,-5.1149,56.1258,-194.1602,-151.1492,90.5888,7.7057,-7.5672,-2.2629,15.1052,,,85.1744,,-44.241,-32.12,-38.1461,-5.8884,2.0805,-0.4951
MOH,78,-0.0023498976286565314,28.3627,10.2941,5.2739,87.3184,-12.1428,-47.2614,5.3298,999999.0,999999.0,27.7865,13.3235,4.8357,3.6005,-61.7632,-166.9563,-526.8716,-90.1115,,-42.2065,1.0574,-0.1376
PAGP,92,-0.0023516610450564227,13.0559,5.627,39.7069,32.7869,-405.3669,297.0692,-15.0501,14.0548,4.846,8.6241,6.4255,2.7693,2.6507,-141.555,-8.3591,-21.7194,-363.0522,1.8078,-2.2817,0.906,0.2541
VUZI,121,-0.0023536599736000605,-4.7906,-91.5553,-49.1937,-93.2833,-561.3818,-591.9371,2.4777,-4.8577,-74.2703,-49.6563,,,,94.9296,53.1599,-100.9404,-54.0358,-26.3535,30.0424,1.7402,0.5952
ELV,78,-0.0023632659686935124,,,5.4341,,,-45.6588,9.416,,,15.663,,,3.6022,-46.1776,-84.0866,-288.2342,-161.2113,-4.7224,-8.4641,1.0344,-0.1276
WDH,137,-0.0023763460748535783,3.6404,-0.0235,0.4124,-63.8401,-90.2408,-95.8758,-6.1391,73.4321,-0.3792,2.8084,40.1149,,5.0456,,,-680.9704,-86.9861,-34.0058,1.8395,,0.1806
CXW,124,-0.002406281154494471,16.1203,6.3413,4.4561,45.347,-77.1429,-55.4391,2.7803,17.7169,5.5755,5.1882,22.8934,9.0057,4.0418,-72.6244,13.3746,-116.4283,-165.4892,3.2603,-3.1526,1.1,0.3571
CLFD,139,-0.002420084857447473,30.2703,13.2352,7.4353,89.4535,3.7011,-25.6474,-0.7985,57.1721,19.9981,10.5627,31.7353,13.8758,12.3882,5.7785,-100.3413,-142.0618,-42.4657,-0.658,-113.5511,1.5969,0.0072
ONEW,8,-0.0024206634356267786,40.9943,12.6941,-8.7731,767.3983,5.2267,-187.7312,10.9746,41.9306,10.3872,-8.2155,27.6364,8.5577,,32.8422,,-93.6435,-201.399,-14.6937,6.923,1.7856,-0.3667
XYZ,33,-0.002436270278004871,16.6448,0.8468,-0.0478,30.6498,-86.1715,-100.478,25.0065,50.0178,2.0358,-0.1247,34.2445,1.7422,,65.4873,-4.7751,-260.9512,-92.4,-4.5351,-8.3558,2.1501,-0.2695
CNTY,65,-0.0024396009136023224,24.1896,6.1034,-20.8633,1027.2234,-562.1069,-308.6331,25.2233,23.4874,4.741,-8.8908,46.2427,11.6677,,73.2682,66.4437,-42.6147,-1125.6546,-50.5028,-39.0677,1.9733,-0.4485
CERT,33,-0.002466455351531927,7.7128,0.2245,-1.6282,-39.0929,-100.2438,-116.2818,5.5693,19.3373,0.4504,-4.2141,60.2012,1.7526,,38.2514,,-258.8197,-106.4567,2.9009,3.0399,1.3944,-0.3965
FGBI,131,-0.0024989978774954237,,,7.7311,,,-22.6886,-14.4765,,,3.8123,,,10.1808,31.1338,30.2981,-49.3116,-2783.3635,-25.9304,-6.23,1.0543,-0.2185
SCSC,130,-0.002582737692285039,40.2029,9.5388,7.7246,212.7485,-22.7408,-22.7536,-13.9375,45.2004,8.5797,8.6419,12.2416,2.9045,2.4502,-39.7902,-17.7526,-111.8739,-45.6282,26.369,-2.094,1.3158,-0.197
RGP,123,-0.0026032361286623205,88.3129,11.7991,6.1579,436.0794,-4.0317,-38.4214,-18.4159,79.4098,8.4877,5.6985,38.8855,5.1953,3.771,-1.5775,8.8873,-92.5402,-59.8755,-4.0758,-1.0236,1.1559,-0.4413
VERA,19,-0.002613270517747493,,-5.983,-4.2289,,-138.8385,-142.2889,,999999.0,999999.0,-75.5187,,,,,,-1785.7803,-94.471,,-32.2164,,-0.4225
GLDD,83,-0.0026154827852384074,8.1407,2.1653,2.59,-58.8729,-139.5703,-74.1003,-9.118,10.0328,2.1349,3.7997,13.1833,3.5066,2.4846,43.4,6.7033,-146.7079,-180.3388,-13.405,-4.7059,1.4025,0.0671
SGRY,64,-0.0026645300565923775,8.6321,5.4459,3.0447,-65.4343,-119.3366,-69.5531,8.0337,10.8987,5.5007,3.2125,23.603,14.8908,3.9369,35.7339,-135.6602,-105.5105,-170.2619,-5.6797,-2.4064,1.8342,-0.1599
BMRN,19,-0.0026841910082981276,11.5187,1.134,0.9215,-7.8567,-91.001,-90.7851,15.4189,38.0116,2.9938,3.0465,78.0069,7.6798,6.2355,-11.5251,4.8559,-330.6101,-92.6243,-12.972,-7.5686,0.9022,-0.2129
USLM,84,-0.0028426294519057808,6.9133,5.7409,4.4566,-39.6813,-48.0086,-55.434,19.1319,50.1448,33.3127,19.0,36.5645,30.3636,26.5488,-119.3957,-313.3197,-426.3326,-87.3437,-9.2891,-22.4287,1.1243,0.5809
IDA,46,-0.002869799103542676,4.5475,4.4992,5.1848,-99.3413,-99.9444,-48.1519,7.4254,5.8534,4.633,7.9373,17.9728,17.782,13.1234,-0.7116,-8.2055,-153.0872,-197.0578,-12.041,-3.5574,0.9124,0.3318
BBIO,19,-0.0029194872653395113,0.1081,-9.4461,-10.3642,-124.7643,-220.9569,-203.6415,-88.019,999999.0,999999.0,999999.0,73.7074,,,51.4825,,999999.0,-127.5071,,,1.491,0.2021
BRO,137,-0.0029480645858690033,7.3938,4.2481,3.7999,-46.0732,-74.4562,-62.0013,17.8501,23.2225,10.6741,16.4331,47.9162,27.5304,21.8338,-87.6869,-199.4948,-432.464,-115.9986,-9.8558,-21.1088,1.0709,0.4611
LCNB,73,-0.002964842428540989,,,6.811,,,-31.8901,-4.7391,,,5.1882,,,17.0123,5.825,-11.5864,-76.174,-1247.2288,-53.0968,-17.2558,1.0827,0.0724
AFCG,123,-0.003012460142246238,,,13.3791,,,33.7907,-24.4089,,,5.5933,,,33.1022,16.4898,,-41.8061,-209.5152,9.2957,5.6058,1.1781,-0.1839
MKTX,70,-0.0030259798280067754,7.1104,4.2373,3.3451,-40.287,-61.7632,-66.549,4.7678,68.5881,32.6989,20.5853,70.244,41.8604,35.3679,57.6195,10.3565,-615.3868,-92.1696,-25.0458,-19.5978,1.2531,-0.0033
RLI,118,-0.003051548805552291,,,4.6566,,,-53.4344,-10.954,999999.0,999999.0,21.3519,,,19.9612,-45.2875,-140.8165,-458.5338,-158.1153,,-20.0599,0.9473,0.1323
VRTX,19,-0.0030529638826217896,9.1285,4.0094,3.321,-24.1042,-60.7021,-66.79,10.5087,135.2855,47.5365,19.9304,87.2107,38.305,35.5028,-92.1799,-118.8125,-600.1319,-91.3951,-102.9896,-26.3622,0.8841,0.1809
SSBI,73,-0.0031170293360670066,,,17.1862,,,71.862,-18.8361,,,12.5154,,,30.3496,20.9392,-22.0883,-72.8224,-1540.7547,23.5163,-10.3133,1.0769,-0.1302
HIFS,12,-0.0031583837340118854,,,7.6937,,,-23.0626,-24.4149,,,6.9143,,,43.6548,37.707,-4.9506,-89.869,-1212.7654,-26.3741,-5.6103,1.4357,0.4171
