Ticker,Industry,Score,GP_EV,EBIT_EV,NI_MC,GP_IV,EBIT_IV,NI_IV,REV_G,GPOA,ROA,ROE,GMGN,OMGN,NMGN,HML_3,HML_5,PB,NCAV,IA_G,IE_G,Beta,Performance
FGBI,131,-0.0010104927926524196,,,18.8886,,,88.8863,10.8327,,,12.3886,,,26.6347,-29.718,12.6197,-65.5874,-1992.208,-54.2273,-4.9587,0.7154,-0.3139
EMX,82,-0.0010140712227314102,-3.2054,-6.8017,3.0133,-133.9567,-164.6312,-69.8667,,-5.4626,-9.2732,5.3863,,,95.9931,-47.4074,-128.7356,-178.75,-103.0914,-6.2834,-11.114,0.8297,-0.0804
BVN,82,-0.0010678778165454119,3.2113,-7.2133,4.9552,-70.6464,-149.9317,-50.4476,-8.4011,2.1082,-3.7885,3.1472,7.4356,,12.0687,-17.6531,46.42,-63.512,-135.8368,-31.5388,-24.5973,0.76,0.9113
DSGR,67,-0.0010712781617597175,30.6431,3.2757,1.1655,208.4998,-106.006,-88.3454,121.3039,41.1204,3.5165,1.8383,33.9492,3.6291,0.8989,-75.6569,-86.694,-157.7326,-117.0776,-151.0632,-239.6262,0.9415,0.535
ALNT,47,-0.0010792772967676237,19.4871,3.9227,3.0998,73.8064,-90.6037,-69.0024,24.6513,38.2359,6.1575,8.7925,31.265,6.2936,3.7665,-175.7853,-57.2768,-283.6513,-120.4204,-26.8387,-14.7543,1.0778,-0.1271
TSE,74,-0.001085861324952807,9.6637,-4.4894,-52.7747,-89.8154,-537.9961,-627.7475,2.8586,10.779,-4.006,-89.3838,5.4838,,,-33.9035,65.7783,-169.3685,-368.2847,8.6101,58.5135,1.2896,-0.8227
AKR,124,-0.0011048871500527401,6.3573,1.2575,-4.3628,-144.975,-265.3369,-143.628,11.1634,5.5746,0.8821,-2.3208,70.5957,13.9641,,-45.9345,30.593,-53.1949,-250.0056,-2.0367,-4.6013,0.8941,0.2254
DEA,124,-0.0011330757260235077,8.0952,3.0115,2.8157,-84.4112,-181.8311,-71.8427,6.8674,7.3801,2.1964,2.0163,68.5299,25.4938,9.951,37.3747,11.4106,-71.6084,-232.8502,-0.5011,2.1226,0.7305,-0.1131
ELTK,47,-0.0011473742996136094,42.4585,15.2532,13.2045,199.7196,18.3545,32.045,17.2279,48.2948,13.8799,14.6832,20.8575,7.4931,7.7841,-19.9549,-18.3117,-111.1981,-85.3126,-4.3002,0.2468,0.5031,1.6317
KHC,107,-0.0011520385031537246,13.2933,7.4421,5.6662,9.2593,-59.0367,-43.3382,1.7011,11.9617,5.3573,4.8553,30.6664,17.1682,8.959,-78.6665,18.6443,-85.6896,-178.5738,-0.115,1.1769,0.6315,0.0116
BE,66,-0.0011690100402929732,3.5307,-6.2141,-6.1283,-73.525,-153.406,-161.2826,23.3444,33.5571,-47.2494,-66.3096,12.3664,,,-301.8145,,-1082.0286,-112.1345,-242.1103,,1.3098,-0.4104
PFX,55,-0.0011778620308575728,,,-6.6549,,,-166.5495,-85.5695,,,-4.0428,,,,-252.2119,53.4321,-60.749,-233.5326,15.9009,15.9009,0.6247,0.1795
PED,95,-0.0012366219979749375,13.7934,4.2759,2.5019,6.9986,-44.5005,-74.9807,89.3695,12.6572,3.1389,2.3587,28.248,8.7567,7.5754,-14.9675,-245.2768,-94.276,-86.0267,-2.2516,-5.4393,0.5872,-0.1991
DUOT,33,-0.0012378980154285257,24.9744,-36.1098,-27.4104,94.6964,-369.0095,-374.1042,81.7496,156.8685,-181.4494,-135.5849,31.6279,,,41.5449,45.9459,-494.6473,-108.7972,-6865.5383,-418.3044,0.7092,0.2429
TTWO,133,-0.0012741362020045402,10.2871,-5.1793,-5.3126,-19.5177,-155.9322,-153.1262,52.6449,20.5736,-8.2867,-11.8383,42.7167,,,0.1757,-24.3745,-222.8341,-119.695,-783.332,-137.3546,0.8342,0.2537
SSTK,45,-0.0012842068121167783,22.4566,4.9104,3.0967,77.4461,-59.0345,-69.0334,7.0352,134.314,23.4956,16.2754,62.0324,13.5642,8.7977,-136.0373,-68.0362,-525.5804,-107.856,-147.5176,4.4826,0.8953,-0.3827
ECBK,12,-0.0013013813045629177,,,2.1961,,,-78.0389,25.7431,,,1.7187,,,11.168,,,-78.26,-808.0603,-290.3075,-110.591,,-0.0735
MRNO,65,-0.0013133983570174385,-0.1076,-1.1524,2.4903,-136.2008,-147.4873,-75.0969,320.5858,-0.1614,-1.3821,4.525,,,5909.9373,,,-181.7042,-164.7612,-73.9409,-97.7999,,0.2069
DPRO,3,-0.0013169281954655805,1.4721,-50.0978,-35.9625,-77.0253,-437.2205,-459.6254,7.8141,24.4589,-665.889,-200.378,10.3967,,,,,-557.1852,-83.8762,72.9344,68.388,,-0.825
PEP,13,-0.0013243100271329018,17.2899,4.2859,3.7051,43.9308,-75.3357,-62.9488,8.7047,89.8423,17.8163,49.5803,53.0327,13.1459,9.913,-60.0688,-96.9064,-1338.1553,-122.7434,-0.9882,-6.9469,0.686,-0.0317
BB,33,-0.001325134758983116,14.1237,-2.6814,-6.0814,12.7009,-118.7521,-160.8143,-26.6992,45.9398,-6.9774,-18.8378,69.6561,,,-41.1765,57.4627,-309.7593,-96.12,40.9326,44.9229,1.0776,-0.386
CARS,45,-0.0013697572770234173,31.3323,3.8393,1.4117,202.5522,-93.1512,-85.8827,3.7026,65.3155,6.4027,4.6981,84.499,10.3541,2.8318,-434.626,29.8692,-332.7886,-138.3955,0.0214,3.4144,0.9961,-0.1358
STM,132,-0.0013870238693795822,16.7414,9.3848,7.5807,32.6868,-24.0076,-24.1935,26.3493,69.6815,31.2494,28.1298,47.4725,26.612,22.3142,-172.234,-159.9926,-371.0736,-94.4193,-32.0757,-37.5822,1.1965,-0.2116
LPRO,55,-0.0013945680717652091,19.6233,12.0001,8.5968,53.2537,-3.7372,-14.0325,-16.7216,102.4511,50.121,35.1614,88.8816,54.3532,41.6673,30.6404,27.0466,-409.0085,-86.6396,17.4699,-33.8667,1.0788,-0.1889
BRSP,124,-0.0015185331324124504,4.0526,0.9808,6.9697,-570.0639,-777.3656,-30.3026,10.9713,3.4557,0.669,2.8339,53.8505,13.0322,10.9789,-101.9311,52.742,-40.6597,0.2208,8.1198,6.8591,0.9943,0.2406
BRO,137,-0.0015210882805930174,9.0515,4.9923,4.3774,-33.2405,-72.3671,-56.2262,16.9155,22.1385,9.7683,15.213,49.0036,27.0278,19.6688,-68.4229,-141.1151,-347.5353,-126.0382,-43.0383,-9.762,0.9703,0.4996
NOMD,107,-0.0015598154966986499,18.7208,9.7381,9.7893,82.6201,-36.6818,-2.1065,12.7791,18.7944,7.8211,9.8534,27.7341,14.4266,8.7356,1.782,-21.2945,-100.6546,-199.22,-3.4952,-13.3623,0.7416,0.0232
LW,107,-0.001576805464520174,8.0961,4.9868,4.2551,-42.8864,-73.1657,-57.4493,30.5375,31.3459,15.446,43.8121,26.7652,16.486,11.5561,-118.2852,-91.6412,-1029.645,-119.3726,-78.2212,-291.484,0.7266,0.0051
PZZA,127,-0.0015806280700359327,13.149,4.0993,2.807,6.4241,-83.1568,-71.9299,9.9328,138.6017,34.5678,999999.0,19.4171,6.0534,3.35,-44.5515,-36.8781,999999.0,-135.122,-15.2529,,0.7515,-0.0812
KRO,74,-0.0015913639093687402,38.0465,14.4073,11.5114,225.7637,16.8554,15.1145,-0.4744,37.0852,11.2346,11.191,20.2621,7.6728,5.5497,-32.4922,44.6038,-97.216,-66.2996,-15.2065,-9.9977,0.9317,0.4038
CRESY,123,-0.0016303038553298688,7.1952,3.8253,9.7506,-46.9793,-76.8227,-2.4945,412.0416,53.6175,22.8047,93.3908,44.3007,23.5526,54.2312,-103.6789,67.9505,-957.7999,-110.5748,-97.7392,-156.7286,1.0094,0.5517
ICCM,79,-0.0016321622949342421,4.8469,-56.1469,-25.401,-34.1355,-306.1888,-354.0102,-25.4471,81.9626,-759.5689,-53.4277,46.8395,,,,,-210.337,-56.306,-31.8624,5.6978,,0.1652
MMM,79,-0.0016396013584559946,26.7651,7.2923,11.6382,145.5326,-53.1294,16.3823,-3.1848,55.9256,12.1897,34.6215,43.8137,11.9372,14.9394,14.6254,41.0553,-297.481,-138.2494,3.2437,2.2954,0.8643,0.124
BAK,74,-0.0016464591615707972,16.9459,9.119,0.1125,71.3388,-54.2528,-98.8748,-8.6211,27.7491,11.946,0.6156,11.7676,6.3324,0.039,-41.3628,64.86,-547.0898,-242.0986,9.209,1.5447,1.0786,0.3338
WAVE,46,-0.0016744481370962062,0.0035,-3.1161,-1.867,-92.5522,-115.6566,-118.6701,-16.129,0.6173,-442.716,-23.5042,15.3846,,,,,-1258.918,-93.1813,51.7498,32.9804,,-0.5857
JPM,73,-0.0017063711648921955,,,10.3239,,,3.2388,4.9653,,,12.6339,,,28.9154,-63.3413,-39.9735,-122.3751,-1042.9745,2.5438,0.6103,0.9174,0.5696
BANX,145,-0.001733669634632799,,,4.3885,,,-56.1148,-44.8259,,,2.9072,,,54.6244,-56.9024,-25.4217,-66.2459,-162.1976,3.807,3.807,0.686,0.1868
NPKI,97,-0.0017349212558407684,13.7505,3.3091,0.4045,12.6386,-92.8875,-95.9554,-68.6078,11.6723,2.2472,0.3302,31.0845,7.4806,0.7238,-434.7222,51.875,-81.6371,-57.9887,7.0765,8.5119,0.9684,0.9117
XPRO,99,-0.0017362954634956471,4.6188,1.3418,0.8455,-56.2668,-79.6622,-91.5446,54.9379,7.6832,1.7857,1.3128,6.4322,1.8687,1.3195,-28.5714,42.4812,-155.2643,-87.0163,-0.8403,0.8998,0.9003,0.0692
WYNN,65,-0.0017550783769571922,6.8555,-0.7468,-4.5319,-72.8427,-170.9524,-145.3194,-0.1817,20.0204,-1.7447,999999.0,36.3765,,,-112.4739,34.5484,999999.0,-188.5113,20.4033,,1.2025,-0.0498
UEC,103,-0.0017760266362335348,4.7562,0.8666,-0.1789,-59.3581,-89.1725,-101.7887,609.7664,8.473,1.235,-0.3086,30.2149,5.5052,,-414.2857,-125.0,-172.5068,-104.5741,-99.1395,-93.2731,1.3303,1.5069
BLBD,36,-0.0017767761069886006,4.4898,-5.0001,-6.4868,-79.7244,-174.1761,-164.8675,17.053,22.6863,-20.2119,-3070.9696,4.5646,,,-116.4195,12.3176,-47342.181,-127.784,2.4022,,1.0712,0.8302
INBK,73,-0.0018366218884502713,,,21.7893,,,117.8931,-0.7406,,,8.7897,,,28.1613,-11.6965,51.0006,-40.3394,-2937.86,-8.4986,4.0396,1.1497,0.9909
ADAML,124,-0.0018531042895586487,,,-21.167,,,-311.6704,-97.1117,,,-14.596,,,,,,-68.9563,-440.4825,8.8822,23.3438,,0.2745
FIS,123,-0.0018599474879619523,6.9243,2.5588,2.3819,-73.9229,-131.7999,-76.1808,4.0797,7.3574,2.1751,2.6213,35.607,13.1584,7.3909,51.2533,38.3236,-110.0508,-174.7501,28.5905,42.342,1.2239,0.402
ONEW,8,-0.001869225004850948,49.2185,20.9742,39.4136,831.2845,191.8505,294.1363,42.0627,49.757,16.9629,35.2162,31.7313,13.5221,8.9791,-381.0453,,-89.3503,-222.1792,-164.0633,-74.5759,1.0028,-0.0386
CDLX,34,-0.001874123558608869,51.7142,-62.2313,-328.51,601.1694,-1145.661,-3385.0998,11.7649,35.6716,-34.3409,-176.4457,37.7274,,,88.9161,76.0915,-53.7109,-294.9857,50.7899,69.3637,2.0125,3.0206
LAZR,10,-0.0018756900485984262,-2.4054,-17.652,-14.9486,-125.4145,-253.7,-249.4864,27.4042,-62.2001,-365.165,999999.0,,,,35.7426,,999999.0,-106.6786,-553.8114,,1.1702,-0.7026
SRDX,79,-0.0019150409818689885,9.3373,-7.1108,-5.6306,-24.5893,-152.4694,-156.3063,-4.9317,29.1768,-17.7757,-16.6012,29.0142,,,32.8222,37.589,-294.8378,-97.6156,10.629,22.6241,1.1384,0.1839
TRS,67,-0.0019267878467674952,14.5997,5.4046,6.1302,20.9478,-70.7857,-38.6975,3.1175,22.2907,6.6014,10.7599,23.5679,8.7245,7.9355,-25.2279,-11.242,-175.5208,-118.8507,-4.4241,-3.3257,0.9379,-0.0446
BBVA,30,-0.0019271872358166318,,,26.9456,,,169.4557,22.043,,,16.2603,,,29.2692,-189.1625,-14.0869,-60.3451,-2270.1512,-1.2204,-3.6054,0.9551,0.7956
BEN,71,-0.0019386963228057808,37.7001,10.708,11.7595,311.2966,-22.1367,17.5952,-1.9491,38.3127,8.7056,10.0076,83.2713,23.6516,16.8213,-91.1844,1.1405,-85.1021,-169.6007,-17.8647,-8.4835,1.0165,0.06
SFBC,131,-0.001949375963021509,,,9.5178,,,-4.8217,7.0093,,,8.9052,,,21.8191,-88.6466,-11.4425,-93.563,-1061.1538,-45.1358,-4.6563,0.5475,0.1271
TRTX,124,-0.0019598947391434767,,,-11.507,,,-215.0699,-7.9752,,,-3.6028,,,,-183.591,30.1683,-31.3096,-1120.2994,-5.9914,9.7433,0.8954,0.2018
UTHR,19,-0.001975213492358361,21.5787,11.8455,7.3766,58.2671,-4.2005,-26.2339,14.8799,64.7099,28.4177,15.8542,92.1706,50.5965,39.2749,-139.4526,-108.49,-214.9257,-77.1886,2.4821,-21.1624,0.6733,0.0206
HBB,62,-0.0020023190807706487,53.2752,16.0072,19.5966,597.1625,51.3643,95.9665,-2.6496,55.059,13.2346,20.8322,20.1442,6.0526,4.0476,-42.8787,47.8715,-106.305,-75.0948,-18.4402,-21.7591,0.8789,1.4686
CE,74,-0.0020221699239467692,9.5244,5.5305,10.0162,-52.4123,-122.7586,0.1624,13.3068,12.347,5.7356,18.6208,24.6046,14.2872,11.7523,-69.6678,-23.2319,-185.906,-217.3173,-141.9177,-34.5603,1.1485,0.588
HSBC,131,-0.00203848217731964,,,2.4057,,,-75.943,-16.3868,,,7.3686,,,25.4033,-55.257,8.6297,-306.2967,-587.2768,10.4364,10.4364,0.7876,0.2471
PSX,69,-0.0020577408280022438,31.3254,16.352,27.1333,205.2769,42.0029,171.3325,52.4902,40.8055,17.0405,34.3377,10.8412,5.6592,6.8893,-125.2843,-31.2514,-126.5519,-143.7563,-37.1152,-57.6281,0.9466,0.7342
UBS,73,-0.0020762748767528235,,,12.5986,,,25.9859,-5.1028,,,13.4279,,,23.0935,-165.409,-45.013,-106.5829,-1817.0669,10.5099,6.2031,1.0756,0.4668
ANIK,79,-0.0021187793116567064,21.9417,1.0998,0.8236,60.0093,-72.4574,-91.7644,-22.9827,36.7504,1.4736,1.2114,64.3257,3.2242,3.039,3.2345,40.5013,-147.0884,-72.6662,-3.3923,0.5302,0.783,-0.1006
TARS,14,-0.002134639001672228,17.9668,-45.3213,-14.7861,18.0126,-190.5168,-247.861,-54.7302,999999.0,999999.0,-25.7522,96.3007,,,,,-174.1649,-43.3237,,-15.696,,1.8305
OVID,19,-0.0021355372969686305,,-105.1976,-23.8362,,-273.4719,-338.3616,-99.2789,,-1358.4849,-32.7621,,,,10.4167,58.1169,-137.4469,-39.0737,,26.4116,0.6924,0.1822
KOS,95,-0.002150209521146985,24.6173,20.3517,7.95,155.3123,100.6387,-20.5003,68.5686,47.2662,31.2609,34.2266,59.5808,49.2569,12.0094,-796.3856,-30.9737,-430.525,-197.2527,6.221,-48.8649,1.1674,-0.2097
RGP,123,-0.0021851683807346846,80.989,19.6931,11.5397,420.8095,44.1959,15.3968,-3.649,105.1744,20.4592,14.0149,40.3719,9.8168,7.4898,-86.9756,-34.6719,-121.4493,-69.8521,7.6,-11.2958,0.9265,-0.2321
AIOT,139,-0.0021857516166110024,30.9279,-3.3173,-3.685,242.6089,-208.2388,-136.8502,7.9009,46.4269,-3.9837,-3.4118,47.8199,,,3.6517,46.0692,-92.586,-97.4494,3.4878,2.1934,1.1523,0.4927
VRTX,19,-0.002192325701361492,11.1832,6.0541,4.1814,-9.1322,-44.703,-58.1865,17.9219,250.4754,108.4781,24.3369,87.9035,47.5875,37.9133,-30.1082,-101.5674,-582.0341,-88.798,-21.7118,-37.7495,0.7521,0.2995
RDN,118,-0.0021958056647846873,999999.0,999999.0,23.7777,,,137.777,-10.4053,,,19.4478,,,64.0133,-111.5912,-30.0576,-81.7901,-198.0902,,7.971,0.8425,0.538
AGM,53,-0.0022292387591022153,,,13.5048,,,35.0482,26.846,,,14.1941,,,58.4072,-179.0317,-90.3892,-105.1041,-2049.401,-8.0862,-4.8,0.8258,0.453
HLP,66,-0.00229508058527422,12.5297,5.2227,6.1398,0.317,-77.8,-38.6016,-6.5854,25.4363,8.482,19.0724,34.5531,14.4026,12.6703,,,-310.6332,-120.4429,-65.3922,-17.2876,,-0.6628
VELO,66,-0.002296525954586798,0.2383,-30.0517,1.4974,-81.5052,-282.8471,-85.0264,186.8399,1.2621,-127.3293,4.5932,1.0711,,8.1,,,-306.757,-78.7281,,-25.703,,-0.7546
CRON,0,-0.0023104928910511312,999999.0,999999.0,-13.1112,36.0027,-93.8343,-231.1124,37.2921,5.8638,-31.7243,-8.4843,14.1225,,,64.2066,68.96,-64.7099,21.2511,20.1372,14.4882,1.024,0.366
EQX,114,-0.002326765911592105,3.9097,0.4576,-4.9734,-94.354,-132.2705,-149.734,-12.0199,2.888,0.2704,-3.3475,8.9236,1.0445,,29.6448,,-67.3079,-151.1386,-14.0376,9.0342,0.9991,0.2252
CLMT,69,-0.002341526800702539,11.1778,4.2143,-9.8756,-24.1816,-151.5362,-198.7565,48.8659,28.4363,8.577,999999.0,7.5049,2.8295,,-1673.4693,-151.884,999999.0,-259.0842,-23.8038,,1.0179,-0.1473
SGU,105,-0.0023438277756185543,78.9746,12.8059,9.4621,733.6917,3.3762,-5.3791,34.0309,108.7536,14.1077,15.2069,22.5078,3.6497,1.9546,-101.4882,-80.0275,-160.7137,-180.6459,-10.907,7.2928,0.6874,-0.1528
VTOL,143,-0.002369974146077864,21.4292,3.6586,-0.5579,100.9094,-99.9173,-105.5793,0.0034,17.4806,2.3875,-0.4232,16.8392,2.8749,,-101.4388,-19.9143,-75.8503,-160.0667,9.6249,7.0412,0.911,0.1906
AR,95,-0.002392539135556419,55.2492,52.0985,28.431,414.0222,383.5081,184.3104,43.2411,56.0002,42.2453,27.8187,55.3647,52.2075,23.5339,-3152.1128,-19.6993,-97.8462,-191.4866,-0.111,-15.6783,0.9229,0.278
RNST,73,-0.00239498170636852,,,10.5833,,,5.8332,-3.1389,,,7.9141,,,26.8093,-48.5256,18.5843,-74.779,-1029.8347,-21.7484,3.3413,0.7972,0.026
FFIC,73,-0.0023978961476147464,,,22.5263,,,125.2633,0.7824,,,12.3873,,,33.0731,-41.6142,30.6164,-54.9904,-2180.125,-15.7144,0.3636,0.7538,-0.1037
SPSC,33,-0.0023983655208194257,5.6269,1.3449,1.0361,-52.8446,-85.7676,-89.6385,17.0265,92.2675,17.6429,10.6241,66.0516,15.7875,12.6552,-214.4745,-378.8555,-1025.3486,-96.3084,-42.2205,-10.9061,1.0001,0.156
ECL,106,-0.002531833786565389,9.9402,3.1601,2.3421,-24.0508,-87.7529,-76.5785,11.4246,35.1487,8.9394,14.8062,37.7564,12.0033,7.575,-12.4007,-30.3476,-632.1617,-118.8996,2.626,-0.0758,1.0522,0.3897
API,33,-0.002604077863991219,8.8088,-9.1985,-6.1661,-21.4146,-125.8845,-161.6611,0.4545,33.0806,-27.6354,-13.1778,61.8803,,,,,-213.7136,-73.4595,-170.8689,15.9306,,-0.2983
SAMG,71,-0.0026045275409252912,41.2893,30.8523,19.8387,185.9067,118.5103,98.3869,-6.3722,94.2817,56.3597,24.4129,41.883,31.296,24.931,-125.7692,-48.9285,-123.0568,-99.8166,-36.5387,-7.7255,0.865,-0.1425
HOOD,70,-0.002624477743567026,29.0608,-36.4581,-9.4779,40.4953,-119.7148,-194.7787,-25.3317,82.1772,-82.476,-11.8114,62.1971,,,,,-124.6207,73.4879,67.2034,4.6209,,0.9773
VERA,19,-0.002649398445065439,,-72.2073,-33.0239,,-395.4467,-430.239,,999999.0,999999.0,-92.6354,,,,,,-280.5101,-66.6767,,-10.5127,,4.2642
SLB,99,-0.0026635991187716123,6.8688,5.5246,5.2164,-51.677,-64.0127,-47.8358,22.513,18.8902,12.1548,18.9938,18.3724,14.777,12.1633,-274.2152,9.9493,-364.1161,-113.4334,-3.7165,-17.6828,1.0407,0.1362
INFY,45,-0.0026830760266301095,8.4884,5.9001,4.9154,-30.9899,-50.9849,-50.8464,11.6547,80.1602,44.5739,35.7762,30.2163,21.0026,18.1199,-135.4489,-127.0194,-727.8458,-96.172,-1.4782,7.7046,0.8326,0.035
SABR,34,-0.002705916996517699,7.5315,-4.9142,-24.034,-149.8154,-525.0888,-340.3402,50.2192,13.2547,-6.9188,999999.0,15.7705,,,6.3319,77.8725,999999.0,-416.2825,7.8278,,1.5243,-0.3963
INTC,132,-0.0027124730575004107,18.2207,1.5843,4.7109,51.1541,-97.6076,-52.8911,-20.2091,22.9712,1.5979,6.0167,42.6079,3.7048,9.8557,33.8143,22.8795,-127.7189,-117.9645,-12.1892,-8.2765,1.0284,0.3638
SEDG,132,-0.002810958546637107,5.0693,1.712,0.8307,-58.0526,-84.2814,-91.6935,58.3754,47.5433,12.8453,6.512,27.1567,9.1716,4.5566,-294.8941,-461.83,-783.9559,-94.7407,-43.9809,-66.1299,1.2727,-0.7799
USLM,84,-0.002816478439610469,9.6643,7.5267,5.254,-19.1719,-33.6247,-47.4597,24.7787,37.475,23.3487,14.0926,29.787,23.1984,19.1614,-137.3293,-132.7795,-268.2242,-82.9616,-8.5929,-15.4138,0.7408,0.9383
ESE,139,-0.002823599138281167,13.2423,4.4261,3.4723,6.072,-66.0474,-65.2767,19.8566,30.092,8.0463,8.1236,38.7224,12.9425,9.9298,-31.1742,-72.3948,-233.9522,-100.4478,1.2556,-2.7911,0.9458,0.0832
ECPG,53,-0.002919823324544361,19.6058,11.8763,21.1441,189.6681,-16.648,111.4411,-7.8967,19.5909,9.4938,21.0907,59.3317,35.9404,19.1779,-163.8598,-12.8635,-99.7472,-365.1684,1.4321,0.4753,0.7723,-0.1336
ECC           ,145,-0.0030256032144297205,,,-22.1534,,,-321.5336,,,,-16.3139,,,,-222.986,-28.6353,-73.6407,-170.9582,5.1174,5.1174,0.7456,0.0957
EVH,102,-0.003025942989901853,9.1272,-0.5731,-1.531,-28.8524,-111.8326,-115.3097,48.9072,29.1997,-1.4669,-5.7785,23.4158,,,-576.0417,-135.1449,-377.4418,-114.1545,-68.6087,-23.9008,0.9898,-0.0653
CXW,124,-0.003111031815563787,19.989,8.1492,12.5005,122.2646,-71.0304,25.0051,-0.9281,17.034,5.5556,9.2321,23.3854,9.5339,7.1663,5.9305,41.2956,-73.8539,-219.7249,2.5711,-4.3673,0.8936,0.6587
CERT,33,-0.003114730098206859,5.2034,0.8333,0.3901,-59.2292,-94.7026,-96.099,17.3154,17.8743,2.29,1.3897,60.5007,9.6891,4.4702,,,-356.2387,-103.9072,1.2804,-3.6293,,-0.297
ORMP,19,-0.003146996541037112,999999.0,999999.0,-34.935,,-295.2573,-449.3502,0.0,999999.0,999999.0,-19.9338,,,,28.2895,65.7771,-57.0598,71.6096,,-29.7287,1.307,0.2844
BMRN,19,-0.003276419103026794,8.8983,0.3207,0.6607,-28.482,-96.3128,-93.3929,13.528,36.2491,1.0451,2.5995,76.0013,2.739,5.7089,-12.9909,-25.8119,-393.4479,-94.0144,-1.4724,-7.9117,0.7461,-0.1074
BDX,79,-0.0032846005459995927,10.3149,3.0116,2.1249,-21.4002,-92.9285,-78.7513,-1.3643,21.0175,4.9091,5.642,44.9232,13.1161,7.5591,-13.3547,-27.1122,-265.5197,-126.7427,-3.4392,-6.7787,0.6723,-0.0115
CNQ,95,-0.0032898636419474688,18.6831,16.9595,14.2385,55.9107,40.3256,42.3855,50.7579,33.7281,24.4934,28.7183,32.8286,29.8001,22.1345,-377.7607,-139.3677,-201.6939,-139.7862,4.6989,-3.3293,0.9286,0.4776
PKBK,73,-0.00329906173406048,,,23.5533,,,135.533,4.8694,,,16.8628,,,54.9031,-73.3553,-11.054,-71.5942,-1002.4654,-11.0015,-14.4917,0.727,-0.0187
ALVO,14,-0.003303054277876235,0.4848,-8.8701,-13.7586,-117.0431,-208.1713,-237.5859,125.7941,14.1587,-207.2533,999999.0,22.8041,,,,,999999.0,-136.2305,46.0219,,,-0.1163
CCBG,73,-0.0033483888459826185,,,7.0582,,,-29.4184,-4.9883,,,8.2972,,,16.9671,-64.0074,-35.2479,-117.5545,-985.6389,-3.3931,-0.2821,0.7433,-0.0426
DVN,95,-0.0034337323539174215,23.8434,22.5642,20.7438,106.227,94.2476,107.4376,57.0457,51.4003,38.9141,55.0637,43.659,41.3167,32.4482,-697.5036,-111.1875,-265.4473,-126.8968,-18.1396,-20.183,1.1069,0.0733
SGRY,64,-0.0034411393618157225,7.2174,4.4931,2.0323,-77.5304,-117.5132,-79.677,14.1207,10.2263,5.093,2.6879,22.6401,14.0944,3.475,-551.6068,-103.3628,-132.2572,-154.5341,-15.9445,-42.7472,1.42,-0.1871
NVS,19,-0.003485249693051071,16.89,4.2099,3.1694,36.5907,-69.0978,-68.3063,-1.3441,47.6318,9.498,9.6623,75.5319,18.8267,13.6038,-24.4388,-56.0558,-304.863,-110.1463,2.7746,12.3839,0.6833,0.065
GLBE,33,-0.0035344718117670884,3.182,-3.8085,-3.0992,-71.2722,-124.742,-130.9918,66.7723,22.5994,-21.6394,-17.3613,38.6697,,,,,-560.189,-97.2893,-274.9355,-33.3986,,0.1067
LGND,19,-0.0035596385598814888,12.9003,0.2732,2.3104,2.8553,-87.2108,-76.8959,-18.7539,31.022,0.5255,4.8217,73.0811,1.5476,14.68,-63.887,26.3757,-208.694,-91.9253,42.2667,27.2388,1.005,-0.0048
CNXN,27,-0.0036121800421608104,50.5391,11.5814,8.3594,272.1762,-6.5728,-16.4062,8.0343,81.8004,14.9961,12.7005,16.8377,3.8585,3.1139,-23.8872,-85.8962,-151.9311,-45.7036,-12.0318,-12.2645,0.7425,0.434
GPMT,124,-0.0036172401544290393,,,-16.1243,,,-261.2434,-10.5969,,,-3.3188,,,,-131.1989,52.3741,-20.5828,-1320.1675,26.7574,2.9129,0.9101,0.0471
NVTS,132,-0.0036274113420818373,1.1755,-12.1652,3.5671,-81.9875,-178.5722,-64.3285,59.8542,4.3535,-36.0428,10.4117,31.4867,,105.5794,,,-291.8772,-90.6263,,-487.0972,,-0.3639
BBU,50,-0.0036728517607851623,6.9563,4.7433,-4.6802,-2018.3745,-2824.0845,-146.8023,21.9419,6.9498,3.7911,-0.3429,7.8,5.3186,,-23.1199,15.8685,-7.3274,-3912.9036,-58.4774,-41.7615,1.1876,0.1792
TERN,19,-0.00367901383357103,,-17.5735,-7.5446,,-133.5048,-175.4456,,999999.0,999999.0,-17.3283,,,,,,-229.6799,-56.425,,-72.7622,,-0.4392
ALKS,19,-0.003712699543715981,20.6949,-0.141,-0.5374,61.0995,-94.2491,-105.3741,-5.2785,122.6707,-0.6686,-2.3859,80.386,,,-101.0699,37.6741,-443.9545,-94.5771,16.4571,6.1866,0.7462,-0.0504
ATXS,19,-0.0037194211599038403,,-22.6968,-11.337,,-181.4683,-213.3703,,999999.0,999999.0,-18.7451,,,,42.1236,87.4053,-165.3442,-39.9821,,-80.8635,1.0355,-0.0376
GRRR,33,-0.0038074552228718095,2.5898,-27.558,-21.1806,-77.5743,-313.5611,-311.8064,-46.9524,38.8547,-330.7673,-244.1406,37.2037,,,,,-1152.6592,-96.627,65.8192,37.8538,,-0.8417
KB,30,-0.0038247768627522696,,,23.7322,,,137.3219,-3.4453,,,8.0218,,,26.3043,-52.8187,29.6041,-33.8012,-3590.8454,-11.8073,-8.9884,0.8713,0.4677
