Ticker,Industry,Score,IV0,GP_EV,PB,NCAV,GPOA,REV_G,IE_G,OMGN,Beta,Performance
EMX,82,0.0,-120.6273,2.0032,-170.5387,-101.502,3.3489,193.4616,2.2451,,1.1393,0.0929
LASR,132,0.0,-117.6707,9.5537,-234.083,-69.088,32.5802,-13.2766,6.0647,,2.0365,-0.3587
OTEX,45,0.0,-30.1389,28.4069,-229.5384,-178.1818,45.0077,28.6422,-4.415,17.7204,1.4891,-0.2916
DT,33,0.0,-82.7554,9.1949,-669.6609,-98.3664,98.7664,23.478,-25.586,8.9757,1.2843,0.0642
MSEX,147,0.0,-101.0651,6.5889,-200.8573,-182.2729,10.0034,2.364,-5.6318,23.5894,1.0283,0.3164
CMRE,75,0.0,100.9759,15.3134,-51.6466,-232.3653,10.9858,35.691,-12.9118,23.551,1.3858,-0.0493
ROAD,83,0.0,-83.7673,5.9774,-572.6071,-107.5943,23.2664,20.1182,-13.3138,4.4411,1.2527,0.3619
GCT,27,0.0,12.8654,16.0852,-466.9156,-111.9371,176.0737,43.6182,-48.8054,16.229,,-0.557
BYD,65,0.0,24.3312,22.5108,-364.4222,-161.9962,46.3472,5.2439,-9.6488,28.0467,1.2418,0.0249
ITRN,48,0.0,49.8245,33.1939,-282.1536,-91.3009,120.3263,9.1807,-17.9185,20.7452,0.9872,0.3896
NIO,9,0.0,-274.6301,5.4612,-227.0319,-125.9061,21.4377,8.2421,-22.8584,,1.7823,-0.163
XNET,33,0.0,-45.1993,68.6047,-151.0245,-61.5529,220.2558,6.5235,-4.8803,0.4352,1.2115,2.0596
HBM,82,0.0,-12.1462,10.741,-113.5815,-196.7997,12.0974,15.6394,-40.3987,17.6627,1.7311,0.076
KORE,139,0.0,-941.8056,44.835,-159.0923,-857.1912,48.0117,3.0408,79.5358,,2.3731,-0.2969
TEL,48,0.0,-49.4478,10.9725,-372.5068,-103.3467,35.5861,-1.5171,-6.956,16.6958,1.2668,0.0144
PRMB,13,0.0,-84.8626,13.5451,-242354.246,-166.936,39.2955,5.8004,97.9941,9.0004,1.1293,0.9982
FTV,66,0.0,-55.3953,14.9541,-215.6874,-111.8085,29.7458,4.1128,-6.5716,18.6916,1.2157,-0.1205
NUE,138,0.0,4.9538,16.25,-214.2574,-91.7848,36.127,-16.376,-13.046,17.9466,1.2898,-0.3696
WMG,133,0.0,-71.8021,14.4838,-3790.7421,-134.4229,76.2057,1.9936,-155.9524,13.0694,1.1003,-0.0267
PWR,50,0.0,-73.6211,7.324,-591.7683,-105.0826,31.9533,22.3048,-16.3839,5.2338,1.3644,0.0345
SBLK,75,0.0,-47.5513,9.3431,-107.4007,-149.9716,9.776,-33.9481,17.7915,25.1565,0.9938,-0.2667
DRS,66,0.0,-54.4144,12.1252,-232.4828,-93.2658,28.6219,4.9387,-9.3089,8.1741,1.0444,0.6397
DOMO,33,0.0,-203.0398,62.5517,999999.0,-164.8203,999999.0,3.3514,,,2.393,-0.1031
OXM,60,0.0,38.5885,64.4529,-271.5159,-113.1834,170.8824,11.5008,-0.8348,12.3835,1.4084,-0.4057
CARR,66,0.0,-62.6386,10.0361,-518.2168,-107.5281,38.3906,9.6194,-11.5032,10.8807,1.3223,0.159
AAON,66,0.0,-62.2873,5.7446,-939.5688,-97.0203,51.602,31.4732,-31.1228,19.4675,1.2502,-0.0262
TDC,33,0.0,-47.9966,29.7268,-2768.7571,-121.3493,753.3784,2.117,47.6744,10.1473,1.275,-0.3994
WLDN,83,0.0,-53.7825,38.6769,-195.5305,-105.0771,65.6374,18.865,-10.1062,4.3274,1.7231,0.4275
XEL,113,0.0,-118.3869,10.9449,-161.8242,-245.5399,13.6703,-7.3143,-5.6432,18.3663,0.9706,0.3582
ZKH,120,0.0,-100.152,0.226,-20055.5626,-99.5628,78.948,4.6282,,,,-0.7807
QUBT,33,0.0,-302.9021,0.2121,-111.3808,-103.68,0.2363,163.2353,-5.4957,,1.5515,6.9453
PI,66,0.0,-112.8767,4.3186,-9817.0412,-101.5284,74.9592,19.2936,-118.9148,,2.2396,-0.2617
ASX,132,0.0,-83.7484,6.2394,-429.3307,-106.3631,22.1754,-13.2601,-0.4706,7.1973,1.4058,-0.145
NVTS,132,0.0,-166.1401,4.559,-218.9244,-87.1096,13.5814,109.4089,1.0768,,,-0.5892
VMI,81,0.0,-35.5738,23.1336,-308.4854,-104.1237,53.1436,-3.9273,13.6833,11.2013,1.4195,0.3655
WFCF,33,0.0,-47.8374,19.1203,-533.057,-98.1256,128.6623,1.1672,13.2885,10.7301,0.4346,0.0792
PL,121,0.0,-210.9405,34.6549,-120.6203,-67.0736,51.5492,15.393,10.0826,,,0.6574
LPTH,132,0.0,-160.2125,16.3482,-184.5769,-103.9805,31.6691,-3.6672,16.0013,,1.2843,0.4155
TRX,114,0.0,0.6547,14.9521,-200.0707,-104.8717,34.0539,153.8757,-19.3456,27.5731,0.7336,-0.3182
ATI,138,0.0,-44.9722,10.0707,-434.0714,-110.9657,27.5221,8.8034,-27.9381,11.3688,1.4368,0.0654
HLMN,66,0.0,-105.7326,23.8361,-174.396,-130.0656,34.8573,-0.6628,0.1911,4.1266,1.3367,-0.1297
EPAM,45,0.0,-57.8999,10.5328,-451.8295,-85.2866,102.3849,-2.7807,-15.5997,11.2388,1.5156,-0.3772
ROCK,138,0.0,-34.0274,15.8198,-260.9282,-94.196,44.3819,-0.8799,-11.3002,11.2159,1.384,-0.2466
CENT,39,0.0,-52.2013,27.4647,-189.0507,-106.7554,43.9924,-0.8538,-8.8484,6.3638,1.0574,-0.0963
ABEV,13,0.0,-11.3468,23.3197,-234.6508,-107.9149,62.8523,-4.5982,3.8211,15.6286,0.9596,0.0432
HMC,9,0.0,-57.796,14.2913,-197.3256,-117.3354,24.6406,20.8253,-13.072,6.7648,1.084,-0.2137
WAB,122,0.0,-58.3138,10.0672,-244.749,-112.9749,21.0692,15.7259,-3.7154,13.0826,1.0527,0.2801
VIRC,67,0.0,100.2494,64.2685,-199.0424,-80.1813,128.5577,16.4686,-33.9666,11.845,1.208,-0.1603
OSS,32,0.0,-101.8913,32.5656,-163.903,-47.0186,60.1708,-15.9132,10.6973,,1.6329,-0.242
WSC,85,0.0,-54.6937,11.1804,-664.7453,-150.6921,27.7451,10.3679,19.4244,28.7645,1.4935,-0.3467
UCTT,132,0.0,-97.3038,12.2345,-226.9768,-102.2785,25.9401,-26.9469,4.2476,2.0294,1.7541,-0.5199
PINC,102,0.0,-37.2913,41.4551,-107.7514,-128.8653,44.706,3.7132,15.9412,11.1483,0.9118,-0.0454
BIP,75,0.0,-293.7155,5.3202,-37.0262,-558.7518,5.7545,24.2878,-33.1142,22.5754,1.5216,0.0803
SON,40,0.0,-69.6103,14.6876,-217.2057,-151.3009,22.5628,-7.1322,-17.3214,10.2552,1.1098,-0.1326
JBTM,66,0.0,-46.7384,17.819,-209.8084,-101.0308,35.454,4.6595,-64.4467,10.5804,1.4582,0.2733
NAT,75,0.0,59.0489,15.0586,-135.7538,-129.862,18.6419,15.4261,0.3108,32.6511,0.8769,-0.3206
MAMA,136,0.0,-45.2943,16.7236,-938.0681,-100.3152,175.5788,11.1968,-56.4602,8.3786,,0.3144
MGRC,42,0.0,-50.0918,10.8188,-308.0239,-136.1506,23.2109,29.6222,-16.1525,23.1452,1.0975,-0.0481
EBR,46,0.0,-28.9467,23.3621,-82.3617,-213.3537,20.3942,9.0528,-1.2934,27.3454,1.0967,-0.0897
AVA,113,0.0,-110.5293,19.3256,-102.1012,-273.3791,19.5131,2.4561,-6.4391,14.726,0.9006,0.2722
EPD,92,0.0,-61.0968,7.6336,-201.9893,-150.8142,11.6838,-14.5585,-3.8156,13.0081,0.6811,0.2272
EVI,102,0.0,-61.9533,36.1526,-207.0115,-96.2007,72.6128,-0.1722,-4.3144,3.2888,1.1759,-0.2195
BZH,63,0.0,-18.6756,27.3638,-89.3506,-10.7065,25.5118,-4.7563,-17.4104,8.0322,2.25,-0.336
ATS,66,0.0,-38.471,15.1671,-275.0322,-114.0596,31.8055,17.6729,-48.945,11.1505,1.1589,-0.2226
TNC,66,0.0,-34.0949,22.9949,-382.3088,-97.1731,79.8004,13.8619,-22.4952,11.1451,1.2744,-0.3219
SUZ,109,0.0,-65.2638,10.3163,-192.2939,-168.8062,14.5605,-20.066,-35.1077,22.398,0.9701,-0.252
HD,120,0.0,-58.5508,13.1486,-33258.5579,-112.6721,123.1067,-3.0076,33.1626,14.2066,1.1475,0.0471
CCO,2,0.0,-526.8658,12.4229,999999.0,-1050.4025,38.5427,3.8089,,15.1172,2.2479,-0.293
GME,49,0.0,-71.9104,56.8256,-257.6047,-80.9993,771.2753,-11.0406,-1.2327,,0.9767,1.0115
SPNS,33,0.0,-42.5561,13.985,-380.1127,-95.6016,71.4894,8.3937,-11.6898,15.3266,1.2667,-0.1218
LSPD,33,0.0,-119.8444,27.2799,-88.4725,-63.925,22.7918,24.4713,3.4054,,2.1665,-0.3489
WFG,59,0.0,-94.518,27.6477,-94.1349,-97.2792,25.9308,-33.4708,5.1975,,1.2999,-0.0574
TRN,122,0.0,-202.6961,6.6289,-161.874,-407.2064,7.6127,50.8775,-0.4647,10.9007,1.4081,0.1058
TRI,119,0.0,-73.8006,7.484,-612.9172,-106.8659,40.0245,2.52,6.9079,28.7018,1.0496,0.1647
BLNK,67,0.0,-297.4193,27.232,-90.1251,-65.7748,22.7722,133.9832,-10.8983,,2.2183,-0.6591
TSN,76,0.0,-127.3753,9.213,-106.8343,-145.7836,9.6771,-0.7526,7.8542,0.7299,1.0277,0.1251
AG,114,0.0,-116.087,1.3691,-135.5863,-116.3166,1.8453,-8.0506,3.768,,1.3172,0.0423
HWM,81,0.0,-59.9298,5.3545,-659.8187,-110.6094,22.3609,17.2523,-12.1077,18.3133,1.1321,1.0579
MTZ,146,0.0,-122.0474,13.9768,-269.6604,-135.0743,26.292,22.6824,0.7269,0.6678,1.8242,0.3263
SG,127,0.0,-114.2305,4.1475,-562.499,-103.3301,45.224,24.2363,10.8326,,,0.0606
VIV,139,0.0,-49.9393,14.0493,-230.6905,-119.503,32.2185,5.1188,-1.7113,10.9587,0.8129,-0.018
GIL,7,0.0,-30.535,12.685,-308.6855,-96.2585,30.8486,-1.3754,-4.0005,17.1989,1.4688,0.2709
PLAY,127,0.0,-7.2402,49.4103,-992.4824,-234.9998,122.9212,12.2633,38.8063,14.7372,1.6044,-0.7013
CPK,95,0.0,-95.5559,7.0317,-180.571,-182.2454,9.7194,-1.4838,-49.6276,24.0382,0.9454,0.2632
CLX,135,0.0,-80.3001,15.3803,-3530.5931,-120.4312,109.8378,-4.006,-26.8041,10.1931,0.6277,0.0252
SKM,139,0.0,72.8751,109.3511,-48.5684,-287.1266,78.8242,1.7541,-0.6022,10.2907,0.8823,0.0669
SYY,58,0.0,-41.6177,29.7875,-1994.912,-130.9089,110.8598,3.2666,7.3947,4.1942,0.98,-0.0381
NPKI,97,0.0,-71.0597,10.5411,-150.9652,-78.48,15.2231,7.5935,1.8117,11.0475,1.1214,-0.1576
BATRK,133,0.0,-129.6958,5.1927,-447.9375,-130.073,15.1754,8.8531,-80.5088,,1.0943,0.0301
VATE,81,0.0,-863.3303,30.9604,999999.0,-1312.577,45.3496,-13.0886,,1.8623,2.3827,0.0029
CSPI,45,0.0,-72.9559,15.3553,-359.7229,-80.0687,95.7414,18.9217,-18.4406,2.8926,1.7661,-0.1143
ACEL,133,0.0,-1.5802,27.8813,-496.9285,-139.2004,73.6857,20.6727,-11.0947,9.3324,1.2113,-0.128
TTMI,47,0.0,-71.7915,20.82,-100.416,-121.6748,20.8862,-10.52,1.5981,4.9615,1.4981,0.4186
UAN,4,0.0,59.1104,19.1044,-235.9944,-170.7131,28.8808,-21.324,26.4517,32.67,1.0994,0.0588
HLIO,81,0.0,-87.2334,13.9836,-164.4948,-122.4787,19.8213,-5.6246,-7.5104,9.562,1.3748,-0.2512
VRA,7,0.0,2.753,207.9694,-77.1736,-41.2238,140.4033,-5.8318,0.8245,3.4666,1.4889,-0.6467
GDEN,133,0.0,-61.9061,30.5527,-181.7926,-149.3612,43.4329,-7.296,-52.3668,11.0701,1.6102,-0.2099
CXM,33,0.0,-67.0263,20.679,-490.8859,-86.0899,3224.4387,18.4684,-23.7328,4.635,,-0.3071
RGS,102,0.0,407.0502,71.9125,-29.8709,-2634.1139,52.3327,-13.005,,10.6847,2.2488,1.5215
MT,138,0.0,-40.7123,18.299,-39.1144,-120.0997,8.1789,-14.4895,-0.8599,3.0714,1.3047,0.0764
DAY,33,0.0,-91.1519,6.0101,-421.5447,-105.2505,21.2273,21.4653,-13.6911,8.793,1.523,-0.0832
LAD,128,0.0,0.0418,29.471,-122.7848,-181.3435,32.1937,10.1267,-19.6492,5.2815,1.5035,0.0833
LSTR,144,0.0,-50.2702,11.8014,-663.8035,-91.4297,141.5007,-29.181,-10.8994,6.4301,1.0473,-0.1741
TTC,142,0.0,-42.3798,16.4269,-580.1429,-102.5566,67.1519,0.8528,-11.7778,12.7822,1.36,-0.1342
H,65,0.0,-91.059,7.2229,-446.2669,-143.6038,22.8043,10.7956,3.6467,9.8629,1.3345,-0.1943
LOW,120,0.0,-56.3242,16.9006,999999.0,-127.1434,144.5815,-10.9564,,13.5807,1.18,-0.0198
K,107,0.0,-48.1869,17.4262,-557.5818,-146.1913,47.7587,3.7066,22.9943,11.4693,0.6251,0.4738
HWKN,135,0.0,-42.7754,11.9332,-377.0913,-102.7749,38.9137,-1.3412,-16.0021,11.4797,1.1903,0.4989
RCL,75,0.0,-64.8564,10.96,-709.4311,-180.0546,23.6907,57.2398,-70.7564,20.705,1.5087,0.5553
SURG,2,0.0,299.5337,77.6765,-194.7246,-63.827,189.321,12.8329,-454.9445,13.7561,0.914,-0.3802
SPSC,33,0.0,-82.0034,5.7167,-971.2031,-95.961,90.5126,19.0818,-24.2801,14.3875,1.4723,-0.2181
GRPN,2,0.0,-148.4385,90.2969,999999.0,-193.7478,515.805,-14.0506,,,2.8206,0.5966
CMI,66,0.0,-17.0114,18.0779,-410.1503,-114.0468,59.5209,21.34,3.1394,9.7549,1.235,0.1051
SONO,37,0.0,-93.0664,33.7068,-452.3001,-91.4172,240.0897,-5.5401,7.4674,,1.638,-0.4256
REX,74,0.0,-13.5265,13.2103,-178.4343,-62.5697,47.0078,-2.5282,-14.991,8.2602,1.4276,-0.3604
PANL,75,0.0,15.2482,20.851,-77.0144,-148.1624,18.6676,-28.6461,-0.3999,9.2847,1.2041,-0.2241
FTDR,42,0.0,2.4202,32.0394,-1819.8689,-122.3406,217.9803,5.9776,-124.5902,15.6874,1.1674,0.2471
ELPC,46,0.0,-77.7072,4.525,-407.7098,-117.7756,14.6214,-0.1804,-14.483,11.4242,,0.0522
TXNM,46,0.0,-175.5777,13.0436,-131.5508,-329.7131,14.5344,-13.7964,-6.8304,15.6386,0.8852,0.4981
AXTA,108,0.0,-54.856,15.8615,-414.5953,-134.8399,35.3507,6.1425,-18.2394,11.3426,1.3201,0.0126
LBTYK,26,0.0,-310.5377,30.5177,-18.2112,-592.1417,11.3779,2.4468,15.7974,,1.3039,0.3187
LWAY,107,0.0,-26.9137,16.1956,-450.92,-93.0291,84.9313,13.1068,-27.0465,10.6137,1.4848,0.3391
BZUN,27,0.0,-150.8034,114.1559,-49.6552,-6.8287,84.6127,4.897,-3.09,,1.7235,0.2168
AGCO,66,0.0,110.865,39.7777,-186.8016,-96.8307,69.2593,13.9194,-19.9402,11.9092,1.3049,-0.2117
CIG,46,0.0,149.7167,28.1633,-93.5157,-176.193,26.733,4.1285,-13.184,13.6549,1.1601,0.0505
PII,67,0.0,12.1561,29.4361,-360.0194,-123.5731,66.1815,4.0214,-28.9877,7.845,1.4034,-0.5431
COCO,13,0.0,-43.6941,14.4765,-682.1603,-86.9878,258.4575,15.3873,-43.4777,11.4448,,0.2431
LOCL,52,0.0,-3237.5787,0.7615,-152.914,-1541.629,0.7832,41.5066,87.4123,,,-0.2527
GILT,121,0.0,-6.8929,45.3083,-118.7282,-71.0513,58.2445,10.9448,-12.5194,7.2276,1.1163,0.0979
ITRI,47,0.0,-55.0488,16.7091,-307.8842,-101.5494,48.1002,21.0557,-11.7389,7.9831,1.6181,0.192
SHW,120,0.0,-66.928,11.5044,-2258.9739,-115.8297,80.9494,4.077,-19.7834,15.6447,1.084,0.0678
SID,138,0.0,92.3132,24.6075,-98.9863,-298.4195,25.6549,1.8541,9.769,12.6009,1.5966,-0.4138
CSGS,45,0.0,-21.3203,30.9152,-525.5504,-98.797,88.0324,7.2958,23.0607,11.9916,1.2365,0.2453
CRI,7,0.0,-11.2851,47.4166,-331.0072,-114.9064,140.8057,-8.315,-6.1327,10.9793,1.2661,-0.4592
XYL,56,0.0,-76.4622,8.57,-299.0216,-105.9878,23.7479,33.3575,-190.4939,9.8859,1.1437,-0.0604
LUCK,133,0.0,-76.6547,14.5207,999999.0,-260.2999,43.8518,9.0503,,13.2532,,-0.2518
IT,102,0.0,-70.8058,10.5591,-5403.4782,-109.7891,219.9927,7.8729,-198.7884,18.8095,1.2595,-0.0961
SB,75,0.0,-33.9728,12.8419,-64.4176,-177.1711,9.8538,-17.255,-2.668,32.2865,1.0224,-0.2026
AMPX,66,0.0,-186.9129,-9.0125,-353.6945,-97.8379,-106.4036,110.2104,18.1192,,,0.1597
MZTI,107,0.0,-57.1741,8.0712,-596.2124,-96.8372,56.7081,2.7013,-7.3649,11.4458,0.8304,-0.1439
BGS,107,0.0,-110.5084,16.7071,-86.4815,-346.8103,16.0425,-4.655,3.7669,11.5752,0.7771,-0.3288
CCEP,13,0.0,-36.4977,19.1507,-330.6561,-155.6362,40.2564,5.6697,-7.1035,13.31,0.9068,0.3033
TNL,65,0.0,-23.8232,41.2289,999999.0,-191.4105,79.4244,4.4844,,20.4483,1.5753,0.0615
NTES,33,0.0,-81.2042,3.1187,-1659.339,-96.0014,299.8557,7.2255,-17.6449,26.7804,1.0822,0.1295
MODG,125,0.0,-79.0691,51.6043,-76.9372,-219.5498,43.9595,7.2353,-2.7528,6.152,1.9722,-0.5858
OGE,46,0.0,-93.6945,11.1788,-142.5613,-215.8122,13.4744,-21.0913,-2.225,24.9377,1.0019,0.4038
CRSR,35,0.0,-95.7375,27.9027,-178.9904,-92.9212,50.277,6.1652,-5.881,0.6637,1.2676,-0.256
IBM,32,0.0,-65.5273,16.4769,-729.5979,-146.7203,52.1919,2.1973,-2.6883,15.8762,1.0024,0.368
WLY,21,0.0,-43.2499,48.5696,-266.5017,-173.3395,90.3709,-7.2733,29.2156,11.9462,1.285,0.2234
INSE,33,0.0,-37.1827,37.0957,999999.0,-199.4055,97.7364,13.4974,,12.0471,1.6013,-0.0863
AU,114,0.0,-50.3544,9.82,-244.5256,-124.7232,20.4419,2.0966,8.2209,12.8348,0.998,0.6957
PK,65,0.0,-113.894,10.8951,-82.8323,-227.1979,9.8939,7.7082,12.1883,11.902,1.4814,-0.3015
CX,23,0.0,-96.1382,1.4218,-3181.6352,-102.8976,30.3022,12.5663,-11.0643,11.834,1.5027,-0.3604
ERO,82,0.0,-76.161,6.5571,-256.0656,-123.9918,13.9563,-2.2414,-49.2776,21.4326,1.5742,-0.3818
CWAN,33,0.0,-97.5276,7.612,-884.0652,-92.6036,161.1235,21.337,-21.062,,,0.5541
TSQ,22,0.0,23.4206,20.3804,-1729.2733,-391.5018,27.8768,-1.9103,85.6527,16.0222,1.4324,-0.2652
TGEN,66,0.0,-236.1931,61.9966,-118.7198,-56.7372,73.8898,0.5472,22.8329,,1.2865,2.3143
ASIX,74,0.0,-40.075,19.508,-95.5071,-146.1175,18.7713,-21.1777,-0.1432,4.5351,1.2095,-0.159
SND,84,0.0,-113.3471,52.3343,-27.6946,-162.7901,16.3233,15.732,0.4945,0.1007,1.1818,0.3941
MYPS,33,0.0,-67.191,97.6218,-128.8892,-73.1672,149.9312,8.0103,4.6184,,1.1438,-0.5471
TDW,75,0.0,-68.3919,4.968,-477.2194,-108.4564,17.9473,55.751,-19.8278,17.478,1.2668,-0.543
ED,113,0.0,-115.0289,13.9676,-140.5602,-228.5486,16.6652,-6.4263,-1.2878,15.8972,0.7447,0.2516
IPGP,132,0.0,-25.3853,18.6189,-169.2017,-59.1534,43.7593,-9.9408,-1.2587,17.9866,1.4891,-0.2805
FET,97,0.0,-18.45,71.4838,-48.7129,-28.8263,41.0588,5.5651,-34.3928,3.2163,1.2232,0.0431
NN,66,0.0,-136.3822,-1.1917,-975.4039,-98.4366,-20.7932,-1.6302,22.8838,,1.4711,0.8236
ZBRA,66,0.0,-82.643,12.2597,-501.7731,-116.0892,41.4729,-20.7058,-11.0867,12.7618,1.8637,-0.0301
LVRO,105,0.0,-45.9834,40.1318,-173.4963,-95.747,68.9142,20.6657,-26.3893,2.4049,,-0.5034
PACK,40,0.0,-160.0514,12.7418,-110.1885,-165.479,13.5584,3.0015,6.658,,2.075,-0.3172
KNTK,92,0.0,-341.4807,5.2604,-77.0048,-277.1381,7.4322,3.3203,-15.592,14.406,0.8696,0.4367
AEP,46,0.0,-128.7857,13.1053,-167.8476,-252.0384,16.4332,-3.6768,-4.8233,20.1601,0.9227,0.3132
HMY,114,0.0,0.7697,10.7896,-250.6434,-115.6501,25.9008,17.346,-15.815,16.1447,1.177,0.8233
PSMT,41,0.0,-4.5405,33.4395,-221.6232,-98.6791,82.1487,8.5801,-11.7015,4.5492,0.9975,0.1184
CACI,45,0.0,-29.1721,6.7373,-234.058,-122.0112,13.187,14.2824,-9.1142,8.482,0.9509,0.0596
CPHC,133,0.0,-38.459,57.6103,-136.498,-87.9786,88.9609,-5.9592,-14.907,9.2512,0.7488,-0.1953
EE,98,0.0,4.7406,17.7224,-21.7947,-189.1136,16.6243,-53.1348,-6.6398,18.1718,,0.7699
APPN,33,0.0,-125.4458,14.3683,-5255.0012,-104.0457,402.3387,16.5328,64.0762,,1.6006,-0.2137
SBSW,114,0.0,-78.6555,5.0276,-458.2587,-112.479,19.2283,-17.7919,43.2915,7.41,1.821,-0.0602
JAKK,125,0.0,148.924,147.2017,-117.4907,-78.9278,189.6503,-10.6294,-29.6003,8.3067,1.3937,0.0921
RPM,108,0.0,-50.3808,18.3031,-580.3338,-106.152,68.4824,1.0868,-17.2294,12.2832,1.261,0.0226
MED,107,0.0,220.7945,333.5175,-189.9273,-67.0022,1508.2621,-32.937,-29.9509,11.7906,1.4169,-0.611
PCAR,89,0.0,5.2147,11.5686,-382.4495,-87.2096,36.1481,21.8868,-20.5945,16.9281,1.1069,-0.1519
CHD,106,0.0,-62.9226,9.5621,-648.6711,-112.5519,43.7476,9.158,-10.4731,18.0201,0.6839,0.0465
ALG,66,0.0,-22.2629,16.6106,-273.1349,-86.6613,40.6447,11.6301,-18.7688,11.7164,1.349,-0.1513
RMBS,132,0.0,-78.9224,5.9722,-617.969,-93.0575,58.4224,1.3905,-33.2099,19.8436,2.0815,-0.1143
WOW,26,0.0,-431.2721,32.1809,-111.3241,-485.4038,32.9855,-1.9854,55.1035,,2.4752,0.4622
JCI,66,0.0,-61.9394,14.8102,-246.1205,-129.4384,30.3776,8.2086,-1.678,10.8235,1.3265,0.2899
ALGM,132,0.0,-56.0643,11.4834,-438.3138,-95.8288,48.9747,7.7763,-17.0561,19.9608,1.7716,0.009
AES,46,0.0,-161.627,6.1917,-184.6157,-378.5529,8.0665,0.4042,-32.8819,17.7534,1.5308,-0.2668
CTKB,18,0.0,-89.0393,18.4821,-216.825,-65.633,82.3575,17.6662,7.633,,,-0.388
GENI,133,0.0,-129.2341,6.5001,-201.4482,-96.355,14.3677,21.0973,0.6583,,1.7067,0.8551
WGO,63,0.0,8.4953,25.8284,-145.2168,-101.505,35.5083,-29.5903,-8.3215,8.6143,1.428,-0.479
PYPL,42,0.0,-17.5881,21.1043,-329.2743,-94.2827,82.2076,8.1874,-3.8325,16.6068,1.648,0.0385
FE,46,0.0,-107.7368,17.876,-190.1231,-268.5953,23.0435,5.7305,-2.5651,18.195,0.8531,0.1
NJR,98,0.0,-96.2517,8.5913,-199.4492,-198.7287,11.9094,-32.4498,-9.549,20.7336,0.9529,0.1936
GRND,34,0.0,-81.9873,8.96,999999.0,-121.3064,65.2296,33.1646,,21.3515,0.482,0.7861
CCJ,103,0.0,-92.7675,1.8708,-472.6655,-106.9356,7.6818,38.5307,-4.425,11.0153,1.1946,-0.1075
PMEC,42,0.0,-178.277,31.2642,-205.3822,-97.145,51.6911,5.0677,-70.4857,,,-0.1034
SITM,132,0.0,-96.9943,5.4062,-289.0475,-81.2524,45.6422,-49.2276,0.0604,,1.8973,0.7547
PEGA,45,0.0,-80.187,20.0091,-1467.4055,-102.2784,245.2225,8.709,-170.4294,7.1688,1.8936,0.1644
SHLS,132,0.0,-58.585,8.4681,-335.5549,-103.685,23.9159,49.5501,-81.0684,16.1646,1.8346,-0.6967
BRKR,18,0.0,-63.9059,10.8531,-927.9144,-104.9877,68.5837,17.1415,-24.8719,16.4986,1.4362,-0.5458
UL,106,0.0,-28.1368,20.1728,-486.6402,-136.2211,60.151,-0.7807,4.3178,16.8462,0.7396,0.2531
ARRY,88,0.0,-54.5649,14.1791,-351.5311,-108.148,39.8095,-3.7248,-44.0384,13.7698,1.8509,-0.6519
OCG,102,0.0,-87.0409,999999.0,-13.1221,482.4269,4.7706,-91.1298,8.1954,,1.4403,1.4286
