Ticker,Industry,Score,GP_EV,EBIT_EV,NI_MC,GP_IV,EBIT_IV,NI_IV,REV_G,GPOA,ROA,ROE,GMGN,OMGN,NMGN,BAB_1,HML_3,HML_5,UMD_3,UMD_12,IV0,IV1,IV2,Beta,Performance
MBCN,73,-0.0034716422322299736,,,6.7635,,,-32.3651,-5.5651,,,6.9695,,,21.6152,-0.823,-21.0008,-89.9986,-12.1247,12.405,-56.7193,-57.6832,-6.7281,0.823,0.014
LE,28,-0.003521490464398651,118.5505,9.2462,2.5491,1419.4301,-43.55,-74.5091,-7.4412,141.745,8.8442,3.51,47.9366,3.7388,0.6161,-1.3446,38.0151,-137.3333,-29.5876,21.1934,-87.615,-84.2956,73.0842,1.3446,0.3137
LPLA,70,-0.0035529754243050463,11.3412,5.6112,4.4176,-10.9187,-64.91,-55.8238,23.2249,45.4349,17.9836,38.0234,27.526,13.6188,9.1032,-1.143,-87.2345,-579.9613,14.7664,40.2874,-64.0139,2.7516,670.2223,1.143,-0.0669
URGN,19,-0.0036090927815960894,22.7673,-27.0307,-20.9798,62.1764,-239.3893,-309.7982,9.2912,999999.0,999999.0,999999.0,90.1757,,,-0.8011,-28.1465,34.1176,-26.5528,-46.7642,-166.0257,-188.5166,-42.1906,0.8011,0.4893
CHE,80,-0.003723836191824375,9.765,4.194,3.5797,-21.4432,-65.1204,-64.2035,7.3692,90.826,31.2075,28.5589,35.1397,15.0924,13.1441,-0.7643,-21.1856,-45.8948,6.165,-1.7847,-68.0544,-57.3807,-4.719,0.7643,-0.2988
QVCGP,27,-0.0037536226075394743,80.8541,15.8348,-527.3064,12130.4664,591.8089,-5373.0644,-8.044,110.5412,17.3191,999999.0,35.0005,6.8546,,-0.9524,50.195,,-6.5024,-16.3872,-322.8795,-298.4053,2404.9616,0.9524,-0.7542
AUR,45,-0.0037741281201956584,,-7.0271,-4.8226,,-140.8195,-148.2259,,,-96.4417,-31.9147,,,,-2.4465,-23.024,,19.967,183.9844,,,,2.4465,-0.2793
SPH,105,-0.0038448002823935758,31.6065,6.7239,4.4729,290.5685,-87.8417,-55.271,-7.8006,45.8894,7.81,10.9543,64.4138,13.7034,4.7953,-0.7523,-65.4254,-148.6279,7.4762,6.735,-123.372,-123.9856,-40.0905,0.7523,-0.1349
ONEG,63,-0.0038517427710314496,7.6372,3.2686,3.2152,-70.3846,-133.6168,-67.8476,-16.1637,11.1643,3.8226,7.5051,7.3602,3.1501,1.7126,,,,,,-152.6259,-151.3522,-83.2468,,4.5734
SNV,73,-0.0039567768792482605,,,7.4491,,,-25.5095,-7.9539,,,9.1899,,,24.4366,-1.3036,-9.0509,-261.2442,-7.7571,41.8064,-49.7137,-50.4454,1.9481,1.3036,-0.0233
SF,70,-0.003967344766700376,,,7.6007,,,-23.9935,14.3779,,,13.0611,,,15.1351,-1.2312,-52.4828,-306.5025,-7.4516,42.6711,-29.5459,19.586,361.3709,1.2312,0.1193
WCC,139,-0.004018062340303779,38.49,9.9905,9.6469,322.7942,-31.1683,-3.5312,-2.5302,50.5216,10.4907,15.3217,21.5988,5.6062,3.4869,-1.4405,-25.7523,-629.6397,-14.7182,19.8328,-67.1037,-61.2561,81.275,1.4405,0.2886
UBS,73,-0.004037266273869652,,,5.8284,,,-41.7159,16.6907,,,6.3768,,,12.0337,-1.1251,-67.4188,-298.847,6.2268,21.5521,-45.5326,0.5529,368.8959,1.1251,0.3476
CPRX,19,-0.00413749833901656,17.3376,7.9997,5.8515,31.9262,-29.7006,-41.4854,23.488,201.3,74.305,23.7772,85.9995,39.6808,35.1837,-0.9955,-193.6374,-575.6906,1.5979,34.5679,-21.6099,71.0792,718.8797,0.9955,-0.1738
AMGN,14,-0.004143001459750231,9.8149,3.4638,2.2843,-27.8858,-93.8431,-77.1568,19.0115,38.0831,10.752,62.7395,64.2166,22.6628,11.5131,-0.7536,-38.1951,-70.6575,11.668,13.2418,-93.8141,-57.7364,228.8324,0.7536,-0.028
TARS,14,-0.004245327891602195,9.6933,-6.8696,-4.6815,-19.9574,-137.7296,-146.8154,948.6215,3400.4997,-1927.9472,-41.1711,92.9895,,,-1.0043,-199.3605,,-11.781,20.3789,-115.4335,-135.71,-68.4657,1.0043,0.3498
ALLY,73,-0.004378684574840569,,,6.0216,,,-39.7843,-1.9074,,,4.8105,,,7.5171,-1.321,6.0801,-235.9682,-4.6391,2.4651,-57.4938,-54.7469,8.4407,1.321,0.0157
NBIS,34,-0.004437290409684117,1.328,-13.2714,-5.4683,-51.4883,-118.7728,-154.6826,,5.4431,-43.5152,-9.6874,37.5319,,,,,,26.1748,,,,,,4.2998
DELL,32,-0.0044777539503492395,24.5099,7.1938,6.1495,126.8451,-56.0429,-38.5054,8.0769,108.7123,25.5262,999999.0,22.2357,6.5263,4.2257,-1.5789,-110.1261,-444.7347,-18.0137,-16.2843,-62.7411,-33.8159,136.1364,1.5789,0.6468
TTI,95,-0.004624357713167779,23.4056,8.3485,5.0417,114.3035,-43.5123,-49.5833,-4.3354,35.315,10.0772,9.0774,23.3434,8.3263,3.838,-1.1362,11.7347,-1230.7693,-2.0672,-4.0506,-74.9832,-75.0022,7.43,1.1362,0.6156
ASX,132,-0.004947010387871766,7.5129,3.1319,2.8776,-44.3659,-83.3408,-71.2239,2.3191,21.5403,7.1835,9.7545,16.2798,6.7865,5.6073,-1.3367,-53.7791,-221.7961,1.1988,5.2101,-88.3789,-84.7234,-47.2999,1.3367,0.2711
PAVS,0,-0.004963054237596369,0.0097,-2.4753,-6.1626,-102.0939,-122.4057,-161.6262,,0.0344,-7.0113,-19.3159,12.6024,,,-0.837,77.2727,97.7875,51.087,-30.5,,,,0.837,-0.1556
COYA,19,-0.005188341822095851,,-24.3204,-11.4224,,-191.2062,-214.2239,-40.7874,,-1115.2833,-31.5356,,,,,,,11.4961,-28.8442,-111.8875,-113.7323,-64.2756,,-0.0719
OWL,71,-0.005206433504196856,6.8342,3.2448,2.9829,-67.3502,-110.0172,-70.1715,32.5604,15.5044,5.8891,6.4654,55.6735,26.4333,16.3535,-1.2955,-86.225,,-5.8518,24.0322,-109.5012,-61.8009,388.4578,1.2955,-0.2536
STIM,79,-0.005504617176255782,20.8347,-13.2957,-15.951,79.0108,-244.5378,-259.5097,4.9644,79.3161,-40.4926,-110.0437,72.3207,,,-2.0466,-26.2821,-155.8442,282.8829,41.196,-181.027,-191.4981,-107.7555,2.0466,-0.2919
CION,54,-0.005516028240830385,,,5.2494,,,-47.5056,-56.9011,,,3.3147,,,59.2117,-0.7815,-14.1374,,10.7765,32.7568,-66.7547,-67.782,-30.6234,0.7815,-0.063
RDY,19,-0.00568152850494345,19.8929,7.5229,6.3356,58.3939,-39.3124,-36.6436,16.6107,59.3043,17.9417,18.2187,58.4969,22.1217,18.8696,-0.6436,-22.7533,-72.1341,-10.6294,-14.0933,-41.1187,7.0743,356.183,0.6436,0.0861
DFIN,102,-0.005896876430217863,35.7454,10.5759,7.7785,195.7048,-16.1991,-22.2149,-1.9192,96.1271,22.7527,22.9489,61.9005,18.3144,12.7996,-1.2647,-33.5419,-872.4512,-17.2316,-23.2425,-39.3309,-35.9827,41.8518,1.2647,0.1488
ALKS,19,-0.006315524509500519,28.8836,9.2582,6.7043,112.4629,-22.2532,-32.9566,-6.3588,183.9737,47.1757,24.2325,84.2497,27.0048,22.791,-0.7587,-16.3578,-132.8816,16.888,13.5251,-38.6058,-38.0071,1.839,0.7587,-0.0441
RBBN,45,-0.006500756874784692,47.0611,2.8945,-5.3815,377.0499,-104.7931,-153.8148,0.9127,67.2343,3.3082,-9.1084,52.7068,3.2417,,-1.5271,-25.0,-40.2878,21.3368,60.0,-112.3788,-107.6062,-48.0967,1.5271,-0.0769
REVG,9,-0.0067537777293732995,16.8667,6.0364,15.9977,36.1734,-53.5436,59.9773,-9.7726,60.0,17.1786,62.5879,12.4905,4.4702,11.4411,-1.2921,-200.9469,-897.044,-1.6156,48.0047,-70.7397,-69.8571,-11.7667,1.2921,0.6734
KMDA,19,-0.0068756813646490824,22.7591,6.5223,2.7645,65.3898,-38.1009,-72.3547,12.9344,38.6496,8.8609,4.1112,43.4705,12.4577,6.6275,-0.8559,-24.5896,-21.733,15.025,8.1633,-43.4448,-21.1282,145.9213,0.8559,0.0134
CRSP,14,-0.00689165326032584,-7.3222,-45.3994,-9.897,-55.5921,-162.3807,-198.9699,-90.5405,-266.334,-1321.0618,-15.0166,,,,-1.3139,48.3144,13.4649,-20.3627,-47.5582,-82.3795,-84.2896,-34.8232,1.3139,1.1372
TCBI,73,-0.006993750553564631,,,2.4796,,,-75.2039,-13.3138,,,2.5431,,,9.1864,-1.0344,-31.1852,-237.7486,-10.6949,36.2479,-84.6312,-84.8265,-62.7695,1.0344,0.0732
QUBT,33,-0.007284304465030142,0.012,-2.7776,-5.4144,-92.1164,-112.6933,-154.1436,4.1899,0.3952,-73.2115,-51.1093,30.0268,,,-2.3424,-189.6679,-313.1579,-0.7365,611.8545,-101.1041,-103.8563,-92.1937,2.3424,1.5554
BNTX,14,-0.007567046580762053,78.3872,-21.131,-2.8021,76.7984,-39.2004,-128.0208,-35.594,76.6839,-16.5375,-2.793,90.8598,,,-0.844,47.1104,-66.1501,-3.6519,24.1698,-25.2891,-23.9473,-12.0404,0.844,0.0965
ONIT,55,-0.00761441416527473,3.3379,1.669,12.4018,-4292.8141,-5074.788,24.0176,-7.6667,3.2958,1.3183,6.3786,48.243,24.1215,3.0604,-1.0688,-32.7835,-450.4274,4.6293,23.8314,-5342.7257,-5350.9132,-4769.8805,1.0688,0.1102
SUPV,30,-0.00812814733508267,,,1.4044,,,-85.9556,-5.2221,,,14.3082,,,9.8965,-1.2738,-558.7687,-727.2212,9.0238,216.0164,-90.3793,-90.4704,-77.973,1.2738,-0.5626
MRUS,19,-0.008802717412515268,,-11.2271,-5.5987,,-155.3827,-155.9871,-17.7805,,-196.2611,-25.58,,,,-1.0374,-57.8349,-291.0,-2.9672,-9.1277,-109.195,-110.2852,-81.6205,1.0374,1.1974
