Ticker,Industry,Score,GP_EV,EBIT_EV,NI_MC,GP_IV,EBIT_IV,NI_IV,REV_G,GPOA,ROA,ROE,GMGN,OMGN,NMGN,BAB_1,HML_3,HML_5,UMD_3,UMD_12,IV0,IV1,IV2,Beta,Performance
ECL,106,-3.7594393611580374e-05,8.6506,2.9517,2.195,-34.3043,-85.0896,-78.0496,7.9815,40.2054,10.975,17.398,40.2429,13.7315,9.167,-1.122,-8.6207,-34.7346,17.5494,40.9777,-88.1154,-79.3774,-30.5519,1.122,0.1262
UNM,1,-3.785574729381123e-05,999999.0,999999.0,13.0311,,,30.3107,3.6522,999999.0,999999.0,13.5947,,,10.6598,-1.1321,-114.5258,-95.154,15.3322,13.0913,40.3888,116.5402,316.6553,1.1321,0.5747
SNX,130,-3.845090914443597e-05,30.0685,9.7593,6.2471,182.933,-28.5375,-37.529,-7.6806,35.2276,9.1471,7.7183,6.8748,2.2314,1.0974,-1.1551,-3.2086,-148.0967,7.119,10.6484,-63.1693,-56.7567,112.1233,1.1551,-0.0707
CLMT,69,-3.8898574362514566e-05,13.6539,8.1827,3.3549,25.7682,-96.4139,-66.4505,-10.7825,27.6641,13.2631,999999.0,10.8036,6.4745,0.951,-1.1724,-137.5,-301.626,-10.9472,-21.3821,-160.6212,-159.4702,25.3157,1.1724,-0.1127
ALM,103,-3.908211201089079e-05,0.3315,-1.7982,-3.2093,-145.4609,-170.9194,-132.0931,-9.2192,0.6918,-3.0016,-14.4636,4.8112,,,-0.8166,45.7317,29.0271,18.9474,-6.2241,-158.7756,-157.5294,-147.2846,0.8166,2.3933
WKC,96,-3.968004774898703e-05,49.8407,11.205,3.4811,413.7631,-14.35,-65.1894,-19.1936,41.7716,7.5127,2.7368,2.218,0.4986,0.1118,-1.2026,22.5124,0.131,15.1999,-8.9376,-56.7705,-15.1467,630.2161,1.2026,0.0913
AGRO,52,-4.058572882602467e-05,24.2649,12.1199,22.0065,145.1284,-4.6893,120.0648,-4.8968,22.6886,9.066,19.3036,33.1584,16.562,19.5025,-1.2376,-49.9649,-75.7052,-10.0,28.981,-55.1328,-56.1514,60.5228,1.2376,0.064
LOW,120,-4.102716050600535e-05,16.8348,6.7452,5.9706,43.5812,-57.8569,-40.2943,-10.9564,144.5815,46.3439,999999.0,33.8946,13.5807,9.5653,-1.18,-34.9731,-143.4646,20.5965,28.0245,-76.1464,-74.7649,-26.0797,1.18,-0.0198
KTB,60,-4.126110814347274e-05,30.0021,8.8053,7.1155,166.0726,-35.0578,-28.8454,-0.8977,115.6309,27.1492,58.4866,41.8939,12.2954,8.3769,-1.2637,-32.1586,,9.9993,18.1708,-51.8473,-45.1961,38.1967,1.2637,0.2001
NUS,104,-4.1421543077119396e-05,157.6828,7.9067,3.399,1598.21,-50.5645,-66.0097,-11.5259,128.3855,5.1501,2.5868,68.9279,3.4562,1.0798,-1.2699,71.8609,67.3355,-27.6651,-67.5053,-82.6397,-80.0413,36.1177,1.2699,-0.4426
BFLY,77,-4.176020705872674e-05,22.3886,-193.4034,-50.9688,28.399,-591.33,-609.6879,-10.2058,19.6879,-136.0587,-48.5767,25.5781,,,-2.683,93.7923,,30.0,-43.2314,-242.7888,-250.4887,-29.7531,2.683,1.3168
VIASP,113,-4.372456067301509e-05,48.8324,11.6941,27.2525,1185.4153,-26.2926,172.5249,16.3647,51.0877,9.7874,12.1921,22.3409,5.3501,3.0571,-1.3589,-9.7617,-45.1961,-1.0016,-7.9823,-69.1764,225.7029,3199.3821,1.3589,0.3923
SEM,64,-4.442064127222402e-05,9.8005,4.582,5.6603,-63.7827,-187.0834,-43.3969,4.551,11.1079,4.1546,7.1015,13.1696,6.1572,2.5754,-1.3858,10.6148,-120.084,16.2291,3.5026,-207.852,-185.7707,-8.2226,1.3858,0.0742
MITK,35,-4.449050809816693e-05,23.352,2.7594,1.2952,87.0743,-78.1566,-87.0481,19.1625,72.2393,6.8291,4.0318,86.6991,10.245,4.7944,-1.3885,8.1311,-16.75,4.141,27.0968,-80.1301,-59.8226,147.2109,1.3885,-0.4061
SEI,97,-4.463282941027283e-05,21.0872,13.7147,15.5014,106.9112,15.1237,55.0141,-8.4555,23.2276,12.0855,11.8119,26.9383,17.5202,12.7245,-1.394,22.0073,35.6276,-1.2761,-5.6481,-44.7834,-46.495,88.223,1.394,1.7352
BRKR,18,-4.57248220231582e-05,10.8531,3.5077,3.3198,-14.0086,-76.4873,-66.8024,17.1415,68.5837,17.7331,30.8045,51.0474,16.4986,14.6858,-1.4362,-41.1817,-139.5205,33.7891,20.3024,-77.6436,-52.5981,143.3038,1.4362,-0.5458
LUV,5,-4.5877493976144556e-05,32.8566,1.7428,3.103,128.2562,-67.7754,-68.9703,10.3174,59.9177,2.5426,4.816,17.7348,0.9407,2.1267,-1.4421,52.2383,43.6476,28.0193,2.3938,-69.2945,-60.2686,39.9776,1.4421,0.1514
MEDP,15,-4.7041941075192944e-05,4.4355,2.8484,2.2248,-63.204,-75.6429,-77.7521,29.1676,167.3057,85.9519,48.0447,27.8128,17.8607,14.2401,-1.4871,-131.3509,-546.959,46.7775,101.4753,-71.9593,-28.0742,284.0332,1.4871,-0.2071
GSBC,73,-4.771643796554377e-05,,,11.5636,,,15.6363,-4.4778,,,11.9398,,,30.5772,-1.238,0.2259,-15.0222,-2.9049,-7.9173,-21.6588,-22.9035,56.4018,1.238,0.0975
PAMT,144,-5.024287676746594e-05,18.2493,6.3732,6.6983,61.8805,-65.9439,-33.0175,-14.369,19.3945,5.4185,7.2763,10.336,3.6096,2.8198,-1.6108,2.0537,-21.5686,-8.7359,-40.6814,-92.3165,-90.7068,0.3087,1.6108,-0.2135
SANM,47,-5.230265430267152e-05,22.6838,14.0921,9.5557,77.2362,12.0747,-4.4432,12.8216,37.3599,18.5676,14.2432,8.3179,5.1674,3.6961,-1.6904,-44.2705,-102.0937,29.1981,8.4833,2.0915,66.6497,590.1911,1.6904,0.2746
SITE,117,-5.295474467813863e-05,19.2432,3.23,2.3939,56.046,-77.0473,-76.0606,7.1416,83.9403,11.2716,12.0153,34.6694,5.8193,4.1514,-1.7156,4.7167,-189.5013,16.6712,17.3973,-81.2495,-72.935,-16.3462,1.7156,-0.2587
BBU,50,-5.4313266293695075e-05,8.9141,6.1976,187.8244,-1024.5509,-1800.6766,1778.2443,-4.9427,8.8634,4.9299,16.0673,9.6873,6.7353,5.7153,-1.7681,14.7575,7.6169,24.9442,20.9344,-2407.7937,-2390.3644,-646.9507,1.7681,0.1338
YETI,125,-5.65904072873897e-05,31.9229,7.6308,5.4541,138.5261,-34.7275,-45.4585,3.9801,259.0679,49.5418,24.9799,56.8625,13.5923,10.8974,-1.8561,48.3193,-24.4046,-7.0898,7.528,-38.6285,-26.6368,32.7636,1.8561,-0.0894
JYNT,91,-5.7674636919614737e-05,21.5952,0.176,0.1098,66.4227,-90.0029,-98.9024,-54.4583,423.482,2.7607,0.8203,80.2987,0.6543,0.4471,-1.898,72.466,19.9617,6.8035,-36.3168,-90.572,-90.2924,-84.8305,1.898,-0.0143
CSGP,123,-7.51386588736162e-05,5.8096,0.8353,1.0547,-47.575,-82.9475,-89.4526,12.4908,63.0702,7.2543,5.4648,79.9796,11.499,16.3356,-1.3083,-8.1636,-94.615,3.5061,23.9399,-83.6358,-80.4789,-57.8609,1.3083,-0.1422
TAP,13,-8.347940319957615e-05,22.4845,8.1774,7.2419,112.1702,-48.5618,-27.5813,8.4099,23.2505,6.7648,7.4581,31.4651,11.4436,7.2166,-0.8936,-42.12,-27.8183,1.0298,19.8063,-60.2127,-28.137,163.1821,0.8936,-0.0625
CZNC,73,-9.249956367369764e-05,,,9.8821,,,-1.1795,-2.6652,,,9.2943,,,23.6451,-1.3095,14.5317,12.6588,-10.4756,-14.0379,-30.8501,-29.5076,48.135,1.3095,0.2054
RVPH,19,-9.917193055939147e-05,,-53.7392,-32.4071,,-402.0948,-424.0705,,999999.0,999999.0,-548.9888,,,,-0.653,38.0357,65.6436,-1.0417,-18.9765,,,,0.653,-0.8386
DNTH,19,-0.00011245321022004636,,-21.7229,-8.8105,,-153.5227,-188.1046,-55.9607,999999.0,999999.0,-20.6336,,,,-1.7595,87.0084,89.217,128.4827,101.1719,-97.824,-93.7123,-55.5715,1.7595,-0.3308
QNST,123,-0.00012456077355493022,5.1845,-3.1463,-2.58,-55.389,-118.4651,-125.8005,5.5279,27.8026,-13.4979,-11.2149,7.65,,,-1.5389,17.9227,-26.8857,17.2086,-12.4926,-108.1098,-108.6584,-73.8378,1.5389,0.0589
SHW,120,-0.00013968810793884835,11.5044,3.8566,2.964,-8.8734,-77.0344,-70.3604,4.077,80.9494,21.7091,66.9552,46.669,15.6447,10.7927,-1.084,-37.3869,-139.7353,19.0023,51.056,-81.0044,-74.7895,-35.2486,1.084,0.0678
SLNG,98,-0.00015624069179118717,12.6005,-3.1462,0.3793,0.8461,-131.6913,-96.2068,-27.0298,15.6634,-3.1287,0.4776,14.4066,,0.4122,-0.9775,38.3824,36.128,-13.7045,22.4924,-117.1296,-114.8855,-87.2133,0.9775,0.1456
MLKN,94,-0.00018073018460976642,48.6337,7.3593,4.5838,484.8826,-68.9838,-54.1625,-11.2231,55.367,6.7026,5.4668,39.1219,5.92,2.1982,-1.7563,32.3431,17.0484,12.0264,27.4183,-104.8725,-104.0122,0.2962,1.7563,-0.2379
RY,30,-0.0001948190915919684,,,7.858,,,-21.42,5.7734,,,12.6329,,,28.1956,-1.067,-21.0212,-57.6999,7.9652,1.3591,-29.8079,-11.139,78.8521,1.067,0.1942
NREF,124,-0.00020930080785867461,,,8.121,,,-18.7898,,,,3.4314,,,,-1.1421,3.1301,,-7.2087,-1.9624,,,,1.1421,0.3037
HBANM,73,-0.00022646871150503825,,,6.3979,,,-36.0215,0.6755,,,9.8319,,,26.1153,,,,13.2585,4.4403,-46.5163,-40.375,19.0946,,0.0678
CPT,124,-0.00023184116256941772,7.254,2.4528,3.4248,-57.2657,-109.6765,-65.752,8.3831,11.2569,3.045,6.5593,62.1055,20.9994,21.4888,-1.1989,5.3962,-10.1703,4.4985,-12.5413,-113.3543,-104.577,-54.0428,1.1989,0.3298
JXN,72,-0.00023770691319595466,999999.0,999999.0,15.6138,,,56.138,-67.4383,999999.0,999999.0,7.4163,,,24.2148,,,,16.9835,44.5639,16.2271,25.2363,146.594,,0.3724
QTWO,33,-0.00024018741386044165,9.5904,-2.3784,-1.6545,-24.5733,-125.6552,-116.5447,10.4214,49.2167,-9.7647,-11.0279,48.4533,,,-1.6703,50.8826,28.1294,23.3209,43.5619,-116.7777,-119.7421,-93.9159,1.6703,0.6248
SRAD,34,-0.00024626959243110837,20.3001,2.94,1.2877,56.6135,-69.3872,-87.1232,20.1911,90.6305,10.5005,4.3258,61.5332,8.9116,4.3022,,,,-3.2321,-19.8052,-70.5181,-48.2582,182.3096,,0.944
BCX,54,-0.0002577189120531209,,,-0.9956,,,-109.9564,,,,-0.7753,,,,-0.9898,-24.1889,-58.9397,-4.7375,-12.0627,,,,0.9898,0.0905
BLBD,36,-0.0002653624764176539,11.0724,4.1193,1.7165,-11.9081,-69.9083,-82.8347,41.4865,151.9912,45.2368,51.6126,12.2573,4.5601,1.8224,-1.551,-39.7757,-117.5102,75.6633,59.1035,-65.4319,-5.8888,545.92,1.551,-0.0984
SMTI,67,-0.0002763789841250133,18.7441,-2.5146,-1.1819,50.6677,-121.8359,-111.819,41.7666,116.2878,-12.4802,-7.9661,87.9171,,,-1.0389,-6.1181,-486.8333,20.9562,-9.1206,-113.6569,-122.1994,-53.7777,1.0389,-0.146
EPSN,95,-0.0002772051731306572,17.2092,8.3356,7.084,27.0929,-23.9585,-29.1599,-56.077,20.7202,8.029,8.067,46.1432,22.3503,26.4124,-0.7731,-65.1594,-42.392,-5.3614,-8.3631,-44.195,-45.2392,-4.8743,0.7731,0.3709
CEPU,46,-0.00030107748034621595,1.1307,0.8822,1.4748,-93.5486,-95.594,-85.2525,-0.6893,9.4999,5.9292,15.3074,32.9758,25.7265,41.8152,-1.2258,-372.5439,-23.3723,10.208,55.2466,-97.1176,-96.6047,-89.4113,1.2258,0.2379
LSBK,131,-0.0003854709402820336,,,11.1364,,,11.3642,-0.1849,,,5.7668,,,18.4314,-0.7377,16.9142,14.293,3.1056,-1.1064,-15.0069,-6.3061,107.527,0.7377,0.4383
CNC,78,-0.00038616242896086873,46.7766,9.3445,7.4332,262.125,-24.1311,-25.6676,3.4072,71.7482,11.4665,11.0895,12.3595,2.469,2.0546,-1.0575,-14.5454,-34.9413,4.14,13.6901,-34.2548,-16.4912,145.222,1.0575,-0.1618
RF,73,-0.00040925300724680867,,,11.8458,,,18.4576,5.7362,,,11.9225,,,27.529,-1.5575,-8.7815,-67.8561,8.7165,-13.6749,5.3212,32.9724,170.1284,1.5575,0.1291
JILL,7,-0.0004108354370822893,103.968,20.8135,12.3195,945.8034,85.9641,23.195,-1.6952,328.8563,52.6675,106.1099,70.8473,14.183,6.4949,-1.0327,-210.1507,-14.5083,-18.2205,-10.5546,43.6822,60.5727,242.7044,1.0327,-0.3885
BLND,34,-0.00045485055227016116,10.1124,-16.3616,-19.0569,-20.3053,-245.4555,-290.5693,-33.3141,286.0997,-370.3205,-533.744,51.7291,,,,,,103.7037,83.3333,-158.3604,-159.9779,-102.2427,,0.1656
GTES,66,-0.0004886315512556707,20.3133,7.1229,4.9241,90.2131,-62.0851,-50.7585,0.4502,25.7621,7.2268,6.4404,38.0623,13.3466,6.3929,-1.2813,-7.2783,-12.9427,17.6984,4.3631,-78.6023,-70.4657,20.5506,1.2813,0.0969
SYRE,19,-0.0005194356710982267,,-11.8736,-21.91,,-170.6611,-319.0999,-61.9579,999999.0,999999.0,-147.2985,,,,-2.0064,82.9091,83.2634,52.7068,206.6667,-122.5507,-119.6711,-87.473,2.0064,-0.5485
HGBL,123,-0.0005384981672578411,23.4403,14.5283,11.6244,82.9383,15.3767,16.2436,29.0553,38.1838,18.9331,18.3301,35.3357,21.9011,18.492,-0.8524,10.5802,-394.3396,1.4599,11.6466,12.5878,141.3768,1462.5054,0.8524,-0.1412
AWK,147,-0.000549915766373002,7.2809,4.3558,4.2544,-64.1036,-100.0311,-57.4561,11.6561,11.5131,5.5102,9.7663,59.3765,35.522,22.598,-1.0133,16.2273,-25.6009,-9.6551,-11.7641,-103.8751,-76.9415,75.5611,1.0133,0.2511
LEU,84,-0.0005741014440492846,16.6628,8.3239,9.6453,31.9669,-32.0689,-3.5467,8.9857,2669.0476,1066.6667,209.2879,35.0094,17.4891,21.1118,-1.355,-86.0591,-1305.9748,-15.5836,-2.9508,-25.3888,25.8843,185.8752,1.355,0.4093
KELYA,116,-0.0006117029508905514,136.2674,3.7844,2.3962,840.3069,-59.1736,-76.0382,-2.6121,85.2381,1.8938,1.5889,19.8813,0.5521,0.4119,-1.1268,-5.7235,-14.9887,16.7748,48.5788,-67.5424,-57.8142,76.3867,1.1268,-0.4421
KKR,71,-0.0006151039378953937,7.8803,3.4664,6.1047,-26.5391,-51.8953,-38.9531,157.3715,999999.0,999999.0,8.9822,33.9363,14.9282,36.6106,-1.5538,-100.5479,-349.2477,32.3633,79.0883,-47.9256,16.3437,735.8711,1.5538,0.2421
LBRDP,26,-0.0006326711241302636,,1.1079,23.7488,,-200.7586,137.488,0.6154,,0.4635,7.8732,,7.4414,72.4159,-0.645,-5.6497,,3.1102,4.7137,-205.4829,-203.3921,-177.205,0.645,0.1243
BFS,124,-0.0006345276151211807,7.493,4.6589,6.7592,-124.3692,-194.7646,-32.4081,3.4131,10.0938,5.0208,10.9472,76.3151,47.4506,22.172,-1.2213,-6.9437,7.5345,-1.7601,-2.5189,-210.4258,-193.9558,-81.0747,1.2213,0.0369
TDY,66,-0.0006551547991712813,10.795,4.5775,3.8363,-15.4143,-71.6247,-61.6369,3.2408,20.6337,6.9996,8.3149,43.2863,18.3551,13.6123,-1.1315,-1.2074,-75.4589,3.9069,-1.7682,-78.7488,-73.1072,-26.7793,1.1315,0.1828
AAON,66,-0.0006560600752566528,5.7446,3.275,2.5843,-54.3406,-74.2064,-74.1568,31.4732,51.602,23.5346,24.2815,34.1475,19.4675,15.2777,-1.2502,-83.7337,-191.0246,33.1521,37.3922,-73.0284,-38.8496,276.0775,1.2502,-0.0262
PLAB,132,-0.0006655503598070497,22.39,16.8543,12.6069,69.3462,30.5315,26.0692,8.1896,44.0347,26.5181,16.9297,37.6831,28.3664,24.2083,-1.7888,-113.772,-192.2594,40.1133,69.1738,19.9935,60.396,260.4893,1.7888,-0.2656
TV,22,-0.0007051119084024285,0.1312,0.0163,-0.0325,-99.3562,-100.2792,-100.3252,-3.4874,12.0266,1.1935,-4.2026,34.6186,4.2942,,-1.9659,58.7723,65.5113,3.8328,-33.5854,-100.3259,-100.322,-100.1618,1.9659,-0.4192
SEVN,124,-0.000708763442541017,,,12.7176,,,27.1762,-3.337,,,7.6467,,,62.922,-1.1422,-42.5385,-3.5838,12.3441,28.3893,-5.1911,-4.555,73.6327,1.1422,0.1111
EBF,94,-0.0007663381844885071,39.3371,17.7356,11.011,159.257,31.0693,10.1096,-2.7158,52.4621,18.9226,13.52,29.8356,13.4517,11.2586,-0.8847,-9.4914,-24.3166,-5.0934,-3.4438,-0.8423,1.0803,94.2847,0.8847,0.166
ZION,73,-0.000775645131366514,,,11.8611,,,18.6107,-1.1739,,,12.4548,,,22.7544,-1.9875,14.9644,-7.1691,2.2399,-15.5044,-7.5561,-0.7325,101.1783,1.9875,0.2293
SRL,30,-0.0007877580686858166,44.235,14.4137,6.7212,169.6198,10.2284,-32.7883,-16.0237,12.7119,3.3137,2.4745,76.007,24.7664,17.2856,-1.2055,22.1991,6.0131,24.5819,-4.2996,-19.0688,-20.3097,39.6912,1.2055,0.4176
MBCN,73,-0.0008050048320871559,,,9.2492,,,-7.5076,26.3004,,,8.0727,,,23.0951,-1.1058,-20.5875,-32.8606,-15.4567,-9.3219,-12.4878,90.8804,1179.6879,1.1058,0.2119
GPC,11,-0.00081677205171849,35.554,7.4921,6.8,209.8063,-45.5748,-32.0005,4.5014,114.8101,19.3547,31.5572,35.905,7.5661,6.0366,-1.2316,-42.2607,-57.3398,11.5069,-10.3707,-54.6034,-40.3643,58.6771,1.2316,-0.1951
KHC,107,-0.0008218008799212095,14.6442,8.587,6.8995,24.8203,-45.2956,-31.0046,0.5852,13.0585,6.1258,5.8453,33.506,19.6471,10.9099,-0.761,-6.2086,-47.2453,-1.098,-5.0098,-62.225,-52.2834,46.8858,0.761,-0.1541
THG,118,-0.0008537407522939463,999999.0,999999.0,0.7158,,,-92.8421,9.7664,999999.0,999999.0,1.3335,,,0.5514,-1.0076,-9.4323,-33.0783,3.7201,-4.0269,-84.7292,-27.4958,169.5342,1.0076,0.3511
AMN,116,-0.0008974369648218401,35.9872,9.7466,10.3352,296.4885,-34.7579,3.3524,-27.7307,59.4187,12.8741,27.3599,32.977,8.9313,6.002,-0.974,21.1596,-20.6718,-17.9165,-36.596,-80.5941,-81.1583,34.424,0.974,-0.5988
ALNY,19,-0.0009116549397502527,8.6335,-1.605,-1.8253,-28.6224,-104.4147,-118.2534,76.2348,999999.0,999999.0,999999.0,83.0221,,,-1.0147,-6.5087,-63.163,-10.9679,-21.5131,-100.3086,-105.3999,11.8353,1.0147,0.7666
OFS,54,-0.0009478606721759154,,,-0.3494,,,-103.4943,,,,-0.2296,,,,-1.0481,-55.2244,-49.9075,7.5903,30.3964,,,,1.0481,0.093
GLSI,19,-0.0009595258902868562,,-4.2842,-3.1655,,-130.0975,-131.6555,,999999.0,999999.0,-106.1643,,,,-0.7639,49.6256,,11.2062,-11.2022,,,,0.7639,-0.4654
CRBG,72,-0.0009673972583522779,999999.0,999999.0,4.4728,,,-55.2723,-25.9437,999999.0,999999.0,5.9517,,,3.9396,,,,21.3415,38.6463,-60.6641,-40.5925,37.5705,,0.162
AIIO,9,-0.0009818186381336134,-0.5132,-9.2656,-9.3134,-103.4369,-173.0067,-193.1342,,-23.3447,-337.1873,-350.1428,,,,-0.561,21.6,,-60.9948,-73.1289,,,,0.561,-0.9577
LE,28,-0.0009984063951054484,104.181,4.8607,-28.0039,1169.4569,-97.4443,-380.0392,-5.3311,134.3922,5.0162,-43.6493,42.4804,1.982,,-1.9421,51.3404,26.7278,45.0746,19.7044,-119.796,-115.377,-3.0747,1.9421,-0.1085
LDI,55,-0.0010281543932766123,,,-49.9887,,,-599.8865,-35.0008,,,-31.6042,,,,-1.8669,86.6568,,39.3939,50.0,-314.3539,-292.1808,-67.5379,1.8669,-0.5041
LECO,66,-0.0010577470779967728,10.0384,4.8398,3.9569,-20.7017,-64.421,-60.4311,11.4438,72.5369,27.9778,41.9828,34.9612,16.8558,13.1093,-1.2815,-110.9012,-214.009,26.3871,49.9441,-66.8467,-45.7452,75.0861,1.2815,-0.2063
BAH,116,-0.0010927909577946604,26.8004,4.7336,3.6804,132.0171,-71.6968,-63.1962,15.1528,147.0166,20.7734,65.2531,53.8454,9.5104,6.4078,-1.0197,-89.4982,-175.382,16.0303,56.3683,-73.321,-40.6891,201.6224,1.0197,-0.2202
DQ,132,-0.00115714396625565,12.245,10.4199,7.3811,-1.7289,-14.1036,-26.189,-49.9236,27.0028,18.3825,10.1543,39.8948,33.9486,28.3737,-1.2998,64.1176,-286.7546,-7.6271,-53.075,-39.7591,-40.9616,11.3718,1.2998,-0.3273
SNV,73,-0.0011616711723786892,,,10.4843,,,4.8427,-2.2096,,,10.8265,,,25.8842,-1.7244,7.6648,-32.8173,16.433,-1.6971,-21.9551,-18.8925,62.2629,1.7244,0.2711
KODK,66,-0.0011689604665377662,26.3401,2.0069,18.0655,229.125,-173.7157,80.6553,-7.3029,15.6366,0.9531,6.0999,18.8004,1.4324,6.231,-1.1544,41.6164,-61.8729,56.0439,55.6164,-186.0955,-182.5039,-107.4242,1.1544,0.2934
LILA,26,-0.001170030572480514,32.7953,6.7499,-3.5089,1045.4067,-296.1881,-135.0891,-5.9791,31.6188,5.2062,-2.1613,67.1968,13.8304,,-1.7563,47.5076,63.2588,-10.1955,-27.4266,-417.445,-419.5064,-134.398,1.7563,-0.0719
TKC,139,-0.0012107803777632086,7.048,4.2182,1.5737,-46.9384,-71.3011,-84.2632,14.5789,15.6493,7.4928,3.8527,21.1902,12.6823,4.3965,-0.9452,-24.0462,-16.6856,7.6229,34.4628,-74.8018,-51.3073,128.5046,0.9452,0.291
DFLI,66,-0.0012271068371279706,41.9742,-74.5377,-37.1265,290.8902,-859.0038,-471.2649,-25.3435,44.2807,-62.9069,-39.6761,23.9875,,,,,,6.7591,-85.0847,-422.1546,-406.3773,-81.147,,-0.7899
MMS,123,-0.001232076457432235,17.1374,4.9115,3.4921,46.2214,-75.6356,-65.0788,5.9104,36.0609,8.2679,10.087,20.9718,6.0104,3.43,-1.1523,7.4456,-23.0179,-1.197,3.3691,-84.0886,-71.5051,15.9168,1.1523,-0.1074
CDRE,67,-0.001234798504241492,14.6486,4.2846,3.2128,17.8729,-68.3384,-67.8721,5.3938,80.4181,18.8174,21.4743,41.5985,12.1673,8.7744,,,,9.6082,66.5016,-74.1252,-66.4795,-16.5667,,-0.1388
KMPR,118,-0.0012375054898794596,,,-7.5302,,,-175.3016,-9.8303,,,-11.085,,,,-1.3134,21.6379,15.3848,29.8489,-3.1663,-135.165,-129.3645,-73.9339,1.3134,0.1468
LQDT,123,-0.0012826681273102895,38.2576,5.8015,4.0859,163.1991,-42.4412,-59.1412,12.2878,396.9744,48.159,14.3701,54.7411,8.3012,7.3818,-0.8982,4.7864,-152.0436,-8.9575,38.8117,-43.735,-19.6329,119.2172,0.8982,0.7114
DEA,124,-0.0013441985116559808,7.8003,2.8024,1.6909,-89.3969,-184.469,-83.0908,-3.4561,6.8573,1.9708,1.1953,66.9534,24.0537,6.104,-1.1186,34.5404,17.0162,-2.6101,-14.2312,-202.6344,-202.9149,-161.8527,1.1186,0.0293
CGBD,55,-0.0013685819276486508,,,10.879,,,8.7902,6.7749,,,8.3009,,,74.9572,-0.9318,-72.5651,-110.9654,10.7032,18.0552,11.2578,47.2461,161.4905,0.9318,0.1155
HHH,124,-0.0013871082055013008,5.7336,2.4353,2.6599,-129.2395,-192.2369,-73.4014,-38.989,5.9685,2.0281,2.8723,49.7587,21.1347,9.6685,-1.2951,28.8503,37.1141,1.9702,-8.3184,-210.8272,-211.6612,-173.4338,1.2951,0.1332
CW,66,-0.0014124141045757477,10.3156,4.6843,3.8167,-18.6258,-66.6427,-61.833,11.2767,35.9621,13.0642,15.9102,37.5057,17.0312,13.0196,-1.0606,-115.67,-133.8528,8.7103,33.7581,-70.6103,-51.6011,66.7955,1.0606,0.281
PLBY,105,-0.0014142178703221648,38.2064,-15.3761,-233.1863,690.9408,-749.2567,-2431.8626,-22.953,42.3941,-13.6491,-350.6061,61.681,,,-1.9371,95.9495,,60.3928,-52.4272,-517.495,-494.3727,-295.2747,1.9371,0.1827
LIVN,16,-0.0014200853490418108,23.7382,0.661,-2.2187,99.7328,-105.0649,-122.1865,12.8929,48.2702,1.0753,-5.0861,66.8591,1.8617,,-1.5059,26.0349,43.6047,20.2962,18.8468,-105.9271,-101.6418,-54.1742,1.5059,-0.2728
NN,66,-0.001432955242840203,-1.1917,-8.5247,-7.3229,-104.4831,-160.442,-173.2294,-1.6302,-20.7932,-118.9932,-71.4283,,,,-1.4711,28.6294,,2.1378,61.6541,-121.2671,-125.3047,-95.2741,1.4711,0.8236
MRCC,71,-0.001448538345886149,,,0.7323,,,-92.6769,21.6878,,,0.4622,,,17.2296,-1.036,1.3253,-5.7782,5.2656,0.0775,-93.5145,-86.237,-3.2542,1.036,0.2021
GANX,19,-0.00144920171216337,,-47.532,-28.1559,,-356.6434,-381.5589,-58.3987,999999.0,999999.0,-141.1216,,,,-1.3857,74.7403,,112.7273,20.0,-192.433,-183.4633,-74.1995,1.3857,-0.5141
SKIN,79,-0.0014894443841916157,21.7898,-18.3909,-16.4168,106.5523,-354.3107,-264.1676,8.7776,56.4587,-38.1214,-137.2473,38.974,,,-2.8572,62.3486,,30.8772,-70.4905,-254.0466,-280.0921,-106.6738,2.8572,-0.6337
EVC,22,-0.001513123794805179,35.4591,-3.4788,-25.4054,422.1392,-293.7955,-354.0536,-8.2581,27.1691,-2.1324,-12.4792,36.4637,,,-1.7501,53.8714,36.1239,-7.1374,-39.5869,-259.4529,-254.0078,-186.1209,1.7501,0.4014
AVGO,132,-0.0015287385049202794,4.3291,2.8845,2.2147,-68.3626,-80.4492,-77.8528,7.8788,50.4094,26.8703,50.3485,68.9299,45.9281,33.7184,-1.7173,-204.6738,-418.9916,51.1402,139.0402,-80.2635,-71.1305,-37.591,1.7173,0.3012
LH,78,-0.001531487431425973,15.2976,5.1086,2.6062,28.1908,-74.4809,-73.9381,2.7428,27.1184,7.2449,5.7679,27.6054,9.2187,3.7338,-0.9713,-0.095,-60.5153,-0.1148,7.3977,-83.358,-76.3591,-11.8699,0.9713,0.1294
ELLO,46,-0.0015391679788913273,1.8054,0.0386,0.4547,-274.8753,-320.2856,-95.4534,-6.5217,2.0123,0.0344,0.6241,20.3977,0.4362,1.5989,-1.2612,50.9033,-88.4428,36.8582,42.88,-320.5035,-320.1279,-314.2639,1.2612,-0.0504
FBIZ,73,-0.0015398611186269642,,,13.5438,,,35.4385,12.5506,,,13.0224,,,26.2073,-1.2935,-49.3504,-93.5422,-4.606,-1.2157,22.7572,94.3073,543.5668,1.2935,0.4125
GALT,19,-0.0015466289592538753,,-18.7036,-21.1611,,-327.2967,-311.6111,,999999.0,999999.0,999999.0,,,,-1.3083,-14.0909,49.2929,-3.5,-13.0631,,,,1.3083,-0.4741
