Ticker,Industry,Score,GP_EV,EBIT_EV,NI_MC,GP_IV,EBIT_IV,NI_IV,REV_G,GPOA,ROA,ROE,GMGN,OMGN,NMGN,BAB_1,HML_3,HML_5,UMD_3,UMD_12,IV0,IV1,IV2,Beta,Performance
SMTI,67,0.0,11.8455,-3.67,-3.2566,-5.097,-125.9345,-132.5659,89.8733,120.5153,-29.8707,-26.7251,86.1247,,,-0.6668,-415.625,-587.5,16.3049,57.6103,-114.8384,-127.4721,-67.8462,0.6668,-0.1464
AIIO,9,0.0,0.0,-1.2759,-1.0929,-94.4179,-104.0556,-110.9285,,0.0,-44.0128,-14.195,,,,-0.4348,-27.7433,,14.4479,6.1244,,,,0.4348,-0.3647
DEA,124,0.0,8.0952,3.0115,2.8157,-84.4112,-181.8311,-71.8427,6.8674,7.3801,2.1964,2.0163,68.5299,25.4938,9.951,-0.7305,37.3747,11.4106,-4.323,-24.6108,-191.1918,-176.4164,-91.9019,0.7305,-0.1131
UCL,139,0.0,2.2535,-0.2765,-1.0773,-80.6356,-100.5454,-110.7731,-3.2009,999999.0,999999.0,-170.1776,45.5269,,,,,,9.8404,138.7283,-99.4147,-98.9653,-94.7827,,-0.6231
TV,22,0.0,0.099,0.0173,-0.0406,-99.4806,-100.1361,-100.4056,-7.1699,12.7412,1.7806,-7.1585,36.8108,6.4306,,-1.0776,-3.6084,66.0352,-0.1905,-49.5234,-100.1869,-100.1859,-100.0434,1.0776,-0.3046
SRAD,34,0.0,15.7457,0.9203,0.4778,23.8993,-85.2648,-95.2224,30.1114,83.9103,3.9235,1.879,59.1246,3.4557,1.9491,,,,6.8517,-12.7479,-85.8313,-77.3747,49.0041,,-0.0181
LEO,145,0.0,,,-25.308,,,-353.0799,,,,-21.832,,,,-0.5735,-0.094,-4.7119,-0.8571,-16.0674,,,,0.5735,0.0071
BLBD,36,0.0,4.4898,-5.0001,-6.4868,-79.7244,-174.1761,-164.8675,17.053,22.6863,-20.2119,-3070.9696,4.5646,,,-1.0712,-116.4195,12.3176,74.5161,0.4176,-154.783,-166.3432,24.8733,1.0712,0.8302
COE,102,0.0,0.5174,-0.5394,-0.442,-94.9054,-103.2759,-104.4196,,999999.0,999999.0,-155.4995,78.7746,,,-0.6464,94.0969,82.5255,-7.3171,18.75,,,,0.6464,0.0307
AXP,55,0.0,,,6.472,,,-35.2802,22.516,,,31.0307,,,14.5057,-1.0408,-123.1992,-94.6253,12.2474,-1.4011,-34.8848,45.0215,832.0025,1.0408,0.3872
EUDA,80,0.0,2.346,-15.8575,-59.6703,-89.7728,-250.7125,-696.7031,-17.4229,11368.0779,-61472.4892,999999.0,23.1119,,,,,,-57.9505,-87.8695,-162.7927,-164.657,-108.3203,,0.2233
CQP,98,0.0,12.9384,9.779,10.3706,6.2901,-39.0448,3.7058,82.7417,33.974,20.5424,999999.0,26.0864,19.7165,11.6572,-0.8171,-108.8772,-124.9489,-14.7616,-2.6958,-18.0071,233.0431,2104.5981,0.8171,0.1369
MRAM,132,0.0,29.6339,5.4362,3.5419,113.1628,-46.654,-64.5806,8.7749,234.7023,34.4438,12.7105,56.5891,10.3809,8.1927,-1.111,-177.9592,4.6218,10.3668,-31.4852,-51.1018,-37.5086,42.9164,1.111,0.1483
RMBI,73,0.0,,,11.5804,,,15.8038,6.5173,,,9.5171,,,27.1721,-0.7004,-16.4106,,3.6005,-21.7019,-3.1927,24.5231,179.9178,0.7004,0.1725
BEDU,102,0.0,,,,,,,,,,,,,,-0.7751,86.8623,94.0217,-1.1407,-38.3886,,,,0.7751,-0.2083
LSF,107,0.0,999999.0,999999.0,-432.3292,688.0518,-2436.7629,-4423.2918,-3.5118,99.4291,-367.3082,-143.2794,13.4673,,,,,,-15.3846,-80.1802,-878.7777,-877.6119,234.7845,,2.3086
SYRE,19,0.0,999999.0,999999.0,-354.3807,,-3384.8793,-3643.8074,-87.5714,999999.0,999999.0,-133.5072,,,,-1.428,93.3333,96.9854,-22.0,-84.9421,-1289.2741,-1189.2657,202.6173,1.428,3.7324
SLNG,98,0.0,18.408,-1.0721,-1.103,47.6026,-109.3555,-111.0303,45.0981,20.6549,-0.9624,-1.2387,12.7012,,,-0.8083,-151.7241,54.375,-50.6747,-41.25,-106.0873,-106.6929,220.9418,0.8083,0.1479
COYA,19,0.0,,-18.0727,-25.4662,,-345.2062,-354.662,,999999.0,999999.0,999999.0,,,,,,,,,,,,,1.5013
DAWN,19,0.0,0.0,-22.9593,-11.5814,-65.1505,-184.8155,-215.8137,,999999.0,999999.0,-34.2565,,,,,,,-15.3634,36.2963,,,,,0.1847
KROS,19,0.0,,-12.0069,-7.1204,,-149.5384,-171.2038,,999999.0,999999.0,-30.1861,,,,,,,8.908,7.2528,,,,,0.4993
WWW,134,0.0,46.6963,5.6843,-16.2199,502.7374,-100.2004,-262.1987,11.1764,78.3889,7.6338,-59.6814,39.8689,4.8532,,-1.2869,-33.7245,34.1107,52.2283,-26.3177,-111.6533,-69.576,268.8683,1.2869,-0.3676
YETI,125,0.0,23.0527,3.8158,2.6883,80.8641,-66.546,-73.1168,13.057,200.484,26.5479,17.6535,47.8555,7.9212,5.8262,-1.4204,-136.267,,-18.3018,-39.6099,-68.4897,-50.3104,77.899,1.4204,-0.0467
OXLCO,71,0.0,,,-22.3873,,,-323.8726,,,,-17.2768,,,,,,,4.1309,-6.3027,,,,,0.1305
ABOS,14,0.0,999999.0,999999.0,-20.5838,,-210.6443,-305.8384,,,-323.9893,-18.1617,,,,,,,-8.5714,-12.4786,,,,,-0.0665
GLUE,14,0.0,,-92.57,-22.5908,,-265.5897,-325.9083,,,-1047.0153,-31.9811,,,,,,,-36.1111,-55.1625,,,,,-0.1271
TRDA,19,0.0,,-36.4891,-16.6276,,-229.4466,-266.2759,,,-326.3082,-35.6111,,,,,,,-44.5658,-16.2541,,,,,-0.0428
TYRA,19,0.0,,-13.7228,-6.5029,,-132.3532,-165.0288,,,-712.5393,-17.1664,,,,,,,80.236,2.2594,,,,,0.0442
VIASP,113,0.0,35.7898,2.2457,-0.255,793.3355,-349.299,-102.5505,-28.4079,34.7958,1.7467,-0.0866,17.6668,1.1085,,-0.6204,-59.269,-40.1625,2.7108,7.7054,-380.5563,-371.0224,-158.522,0.6204,0.111
GHG,65,0.0,14.7982,-13.8365,-12.8356,15.9168,-182.4014,-228.3564,-26.2162,33.8328,-25.3074,-24.3206,31.243,,,-0.812,50.6177,57.3977,29.7546,-24.1935,-127.9931,-123.3356,-78.5662,0.812,-0.3011
CLMT,69,0.0,11.1778,4.2143,-9.8756,-24.1816,-151.5362,-198.7565,48.8659,28.4363,8.577,999999.0,7.5049,2.8295,,-1.0179,-1673.4693,-151.884,33.0446,31.7282,-150.7751,-37.7551,1514.5497,1.0179,-0.1473
CURI,90,0.0,314.942,-614.046,-63.776,321.15,-665.302,-737.7596,9.5171,42.3211,-66.0112,-34.3802,33.9646,,,-1.066,86.2245,,18.6567,-53.6443,-327.0995,-446.9796,48.3143,1.066,-0.237
BBU,50,0.0,6.9563,4.7433,-4.6802,-2018.375,-2824.085,-146.8023,21.9419,6.9498,3.7911,-0.3429,7.8,5.3186,,-1.1876,-23.1198,15.8685,-2.908,-34.8463,-2907.7164,-799.5487,25275.1576,1.1876,0.1792
GANX,19,0.0,,-47.1007,-24.4391,,-314.1861,-344.3914,-0.9617,999999.0,999999.0,-74.145,,,,,,,20.3704,0.0,-189.0155,-189.1276,-65.6893,,-0.1929
GLSI,19,0.0,,-4.9113,-3.5333,,-128.7025,-135.3331,,999999.0,999999.0,-47.375,,,,,,,6.4727,-27.3088,,,,,0.2683
LIVN,16,0.0,26.5708,1.9779,-2.5752,128.3505,-95.9808,-125.7518,-1.3097,46.0749,2.7437,-4.9778,69.2136,5.1521,,-1.0037,-3.4417,49.3962,-16.538,-41.09,-100.9853,-99.5158,-75.1996,1.0037,0.2464
ACDC,99,0.0,17.0699,11.2226,41.1354,219.5943,-61.3844,311.3537,185.7008,31.303,16.4641,20.8366,28.9207,19.0139,11.6029,,,,-13.7872,,19.0861,1002.3885,8323.8413,,-0.3212
POWWP,101,0.0,2.3602,0.1034,0.0786,-80.2197,-98.0739,-99.2136,-73.7171,15.5057,0.5435,0.4866,85.563,3.7486,2.8828,,,,0.3147,-1.9072,-98.4556,-98.4221,-97.3043,,0.1348
OXLCP,71,0.0,,,-20.5466,,,-305.4656,,,,-17.2768,,,,-0.5085,-70.8569,,2.0957,-4.2329,,,,0.5085,0.0933
RDZN,137,0.0,1.1272,-1.5956,-1.5932,-91.9436,-113.9556,-115.9321,35.758,999999.0,999999.0,999999.0,60.0775,,,,,,1.8591,5.0454,-108.9124,-114.6871,-86.0152,,-0.4201
BFLY,77,0.0,28.2147,-138.013,-35.7311,46.5552,-445.8994,-457.3113,17.302,45.0719,-176.3767,-41.4755,53.7675,,,,,,-33.6232,-48.8839,-226.2288,-382.5067,-12.6285,,-0.4628
SFST,73,0.0,,,12.3975,,,23.9754,2.6445,,,10.3529,,,28.3381,-0.7962,-21.3439,30.7779,-18.2639,-30.3184,3.5761,17.5231,138.7908,0.7962,-0.0469
VKQ,145,0.0,,,-15.4401,,,-254.4008,,,,-12.2857,,,,-0.5766,-3.9629,-9.4374,-3.3189,-16.3838,,,,0.5766,-0.001
CVM,14,0.0,,-46.1586,-29.1275,,-363.7202,-391.275,,,-303.9724,-91.2861,,,,-0.9116,77.2549,-69.3431,-19.3103,-57.9892,,,,0.9116,-0.2284
GTX,10,0.0,48.8771,33.4196,81.2479,832.672,478.8504,712.4791,-0.8258,86.1286,47.1122,999999.0,18.9564,12.9614,11.013,-0.7667,-173.5714,,4.2161,14.3064,363.1599,445.5734,1147.9764,0.7667,0.295
IRON,19,0.0,,-27.2586,-10.1584,,-150.2172,-201.5835,,999999.0,999999.0,-21.2127,,,,,,,-52.7713,-41.9762,,,,,0.5118
CDRE,67,0.0,19.8336,2.3789,0.9597,66.5074,-91.7878,-90.4034,7.1495,64.9959,6.2365,4.5201,38.3713,4.6023,1.6378,,,,-16.1191,-1.7812,-95.8929,-89.2218,-38.3358,,0.6751
TKC,139,0.0,4.4166,1.5781,1.0642,-70.7237,-95.5588,-89.3583,24.2869,11.968,3.421,3.4333,12.6284,4.5123,2.7822,-0.7351,-5.2737,40.6323,-4.8837,16.3877,-96.5251,-79.6375,152.6906,0.7351,0.2244
GSBC,73,0.0,,,13.0603,,,30.6026,8.1008,,,14.1368,,,32.2396,-0.6916,-45.4044,-20.731,-6.683,-4.539,17.315,60.0202,273.7396,0.6916,0.0602
LTC,124,0.0,7.9585,4.8318,6.559,-59.4139,-100.3194,-34.4102,12.7677,9.9309,4.8234,9.4633,91.1586,55.3442,45.9411,-0.7559,-49.0893,-26.3538,-10.1334,8.9526,-102.7959,-66.1108,136.9152,0.7559,-0.032
BTDR,55,0.0,8.2796,-5.6959,-4.2925,-28.1251,-121.2598,-142.9248,-15.5371,71.2884,-39.2334,-16.276,24.975,,,,,,2.0115,6.1815,-100.2251,-97.7912,-77.9008,,-0.3548
SPRU,10,0.0,3.2555,-14.7163,-35.5976,-254.1554,-748.2473,-455.9762,,2.3302,-8.4267,-14.5836,57.1053,,,-0.9097,91.7588,,-6.5521,-59.7222,,,,0.9097,-0.4345
SNV,73,0.0,,,18.9189,,,89.189,10.9542,,,17.2336,,,35.0572,-1.0976,-119.9623,24.0725,-2.3493,-19.1486,82.187,175.6075,641.6781,1.0976,0.2921
FINW,73,0.0,,,25.4987,,,154.9871,11.2275,,,20.5219,,,32.4662,,,,-1.8143,-56.6038,136.0291,257.8967,934.0898,,0.1107
MNRO,11,0.0,30.7265,5.3717,3.3033,156.3588,-61.1513,-66.9671,-2.4973,57.3778,8.0248,6.5811,34.4184,6.0171,3.4506,-0.8214,-20.3235,-1.7828,8.2761,10.4415,-75.3719,-73.4424,-20.6755,0.8214,-0.372
CPT,124,0.0,6.4322,1.881,5.2365,-66.429,-116.2539,-47.6352,24.4119,10.2388,2.3954,10.5119,62.8047,18.3667,37.3626,-0.8528,-58.5616,-47.3586,-4.1332,-29.8147,-117.0745,-93.2418,159.3066,0.8528,-0.0496
PKBK,73,0.0,,,23.5533,,,135.533,4.8694,,,16.8628,,,54.9031,-0.727,-73.3553,-11.054,-4.0155,-10.1585,116.1735,165.1048,399.2344,0.727,-0.0187
IE,82,0.0,0.5241,-13.0562,-11.2998,-85.8303,-183.1585,-212.9983,81.4273,5.9805,-119.1951,-63.0695,62.8555,,,,,,29.0186,,-135.9473,-179.6258,-87.9403,,-0.1942
CRWD,33,0.0,5.3908,-0.6249,-0.3952,-53.4631,-98.7032,-103.9523,54.3983,999999.0,999999.0,-8.5991,73.1741,,,-1.0457,-142.1238,,-0.2903,-38.7162,-96.9967,-98.0814,-25.4641,1.0457,1.3281
ROKU,26,0.0,19.6483,-7.2381,-4.273,45.509,-125.6617,-142.7302,13.0924,188.4842,-55.5478,-14.8807,46.0933,,,-1.3729,20.2472,-117.0129,5.4339,-51.7301,-105.0671,-113.3974,-53.5857,1.3729,-0.0451
ZION,73,0.0,,,22.9343,,,129.3434,8.2789,,,18.8351,,,29.2386,-1.1436,-28.9688,32.9376,-6.8161,-27.2104,107.991,186.0581,572.652,1.1436,0.4922
LILA,26,0.0,32.2645,7.4024,-5.4795,839.3966,-216.4946,-154.7948,-0.3959,31.8535,5.8465,-3.8487,64.6891,14.8415,,-1.1575,12.4438,55.3574,14.6184,-13.1373,-285.7519,-259.7398,69.3486,1.1575,-0.1637
CMRE,75,0.0,21.3754,19.0173,41.8637,188.2284,138.2177,318.6369,40.3483,15.3739,10.9423,20.54,53.9258,47.9767,39.8393,-0.977,-157.3783,-83.679,13.3321,-20.679,186.8784,757.1107,5161.766,0.977,0.228
QBTS,45,0.0,4.1814,-58.4982,-57.0882,-89.8824,-767.1336,-670.8819,14.2351,999999.0,999999.0,999999.0,59.9098,,,,,,-67.4419,-92.9078,-490.8718,-648.93,-105.3009,,1.7711
KMPR,118,0.0,,,-8.9914,,,-189.9139,-2.921,,,-11.1136,,,,-0.9527,15.9149,-8.0719,7.6465,20.6587,-143.5607,-137.8515,-65.4291,0.9527,0.1137
HBANM,73,0.0,,,8.2526,,,-17.4741,21.0816,,,12.4441,,,30.4825,,,,3.2457,-1.9899,-15.9389,79.5652,886.331,,0.1085
EPSN,95,0.0,83.1901,71.8804,34.4673,333.5409,280.1775,244.6728,64.9909,91.6947,63.383,36.4619,77.3381,66.8239,54.3286,-0.6393,-122.1693,-188.2503,-19.8872,-0.5335,330.8987,1136.4692,6446.0169,0.6393,0.0842
RLMD,19,0.0,999999.0,999999.0,-184.6917,,-1778.3291,-1946.9171,,999999.0,999999.0,-89.4605,,,,-1.1327,93.0462,36.1582,-25.6522,-83.6442,,,,1.1327,1.1858
SCS,94,0.0,73.2821,6.5519,4.7789,706.2485,-69.1133,-52.2113,16.5867,75.5464,5.4035,4.9964,28.4415,2.5428,1.277,-0.9809,-12.8727,24.8711,8.1531,-30.2527,-76.9959,-7.6196,819.4808,0.9809,0.6236
BTMD,0,0.0,129.7744,-71.3899,2.2916,1335.187,-955.0995,-77.0843,18.337,999999.0,999999.0,999999.0,66.9156,,0.8303,,,,10.0478,-53.1807,-655.9067,-930.4987,1264.7227,,-0.0679
FGBIP,131,0.0,,,15.712,,,57.1198,10.8327,,,12.3886,,,26.6347,,,,-1.5105,-0.6466,40.7938,110.2773,515.9781,,-0.0836
BSBR,30,0.0,,,8.3921,,,-16.0788,-11.3021,,,14.1487,,,36.2718,-0.8542,-37.978,38.0817,-0.5284,-7.6538,-41.5235,-42.2947,13.3951,0.8542,0.1096
RVPH,19,0.0,,-42.0355,-26.3702,,-341.9743,-363.702,,999999.0,999999.0,-269.1431,,,,-0.5895,60.0952,,29.558,143.0052,,,,0.5895,-0.1718
SHBI,73,0.0,,,13.0538,,,30.5383,60.236,,,9.2545,,,27.1029,-0.708,-65.6718,10.325,-13.7786,-17.0138,42.9418,222.5156,1687.6566,0.708,-0.2024
BGS,107,0.0,12.7795,6.1761,-1.7553,8.3164,-188.1844,-117.5528,5.1908,12.7538,4.9309,-1.7422,18.9378,9.1522,,-0.5758,-7.5062,2.1346,22.3046,-42.2609,-221.3291,-182.1639,93.6838,0.5758,-0.2357
TRNO,123,0.0,3.9,2.076,3.4654,-80.0043,-96.9722,-65.3459,24.4591,6.9701,2.9682,7.1041,75.0543,39.9526,57.3513,-0.9006,-45.5117,-113.4004,7.816,-6.744,-97.1251,-74.1421,145.8077,0.9006,0.0011
APAM,71,0.0,23.9421,17.0602,13.7924,102.0747,40.6812,37.9236,-19.0632,102.6494,58.515,60.1654,48.6168,34.6423,25.1155,-1.0824,-112.0709,-63.2289,-3.4297,-6.142,0.4583,1.6007,95.3398,1.0824,0.5188
NN,66,0.0,-4.7924,-39.8569,-14.8663,-105.2961,-318.8101,-248.6629,430.5405,-16.2749,-108.2837,-30.9204,,,,,,,-16.3522,-56.3218,-198.8821,-309.6498,-72.1098,,2.4631
ALM,103,0.0,0.8683,-2.5257,-5.3258,-128.5724,-166.0875,-153.2581,18.9428,2.1087,-4.9071,-28.4458,10.2718,,,-0.6262,-85.7143,-28.9256,-5.4902,-38.2051,-153.7512,-163.4167,-120.3761,0.6262,-0.0491
ALV,10,0.0,16.0305,7.5674,6.4111,32.6879,-45.6702,-35.8888,7.4362,36.7659,13.8846,18.3701,15.7883,7.4531,5.4558,-1.0667,-135.5419,-2.1871,8.5565,15.5725,-55.8745,-33.9295,107.6993,1.0667,0.3008
KLTR,33,0.0,51.3659,-26.4856,-18.7726,250.5489,-251.3204,-287.7261,2.2998,999999.0,999999.0,-111.8941,63.349,,,,,,-7.0,-21.519,-179.0619,-179.0536,-16.5266,,-0.2969
OWL,71,0.0,4.7739,-0.025,-0.892,-138.2178,-224.0691,-108.9201,66.253,6.6854,-0.028,-0.7153,34.6812,,,,,,12.5108,0.3553,-223.9096,-222.5236,-155.7911,,0.7477
NVFY,62,0.0,-255.3575,-532.3445,-319.7656,-1528.7399,-3109.5845,-3297.6561,1.5025,-144.4339,-240.8815,-206.5814,,,,-1.2252,45.9459,94.1176,28.8462,-52.8169,-1369.9487,-1686.0044,8.9886,1.2252,-0.01
CTLP,94,0.0,20.0875,0.8751,0.1572,59.2673,-90.8039,-98.4278,18.7323,52.3782,1.8255,0.3886,33.3425,1.4525,0.2673,-0.89,-21.2766,33.3333,67.5141,-23.6808,-91.6347,-83.4685,50.06,0.89,0.107
SMBC,12,0.0,,,9.7826,,,-2.1735,22.5848,,,8.8711,,,25.8716,-0.7291,-90.1269,-12.3356,-13.4956,-14.4145,-4.4479,109.7181,1243.4701,0.7291,0.1463
DELL,32,0.0,46.8362,11.9145,9.4302,486.318,-8.293,-5.6979,1.0909,126.3422,25.7117,999999.0,22.1757,5.6412,2.522,-1.0035,-120.6421,-103.9627,-9.0803,-22.5884,-28.747,-3.8546,221.32,1.0035,2.022
LPTH,132,0.0,21.9115,-7.1877,-5.7928,72.2711,-151.1825,-157.9282,-7.3827,32.7271,-8.5885,-8.4842,33.6274,,,-1.045,-41.0,32.5359,53.2787,-12.2066,-120.9786,-117.22,-83.7554,1.045,0.0071
ZS,45,0.0,7.7283,-1.4458,-0.8494,-36.0289,-105.2979,-108.4944,48.2156,999999.0,999999.0,-20.1419,77.5607,,,-1.177,-90.9611,-331.7443,3.9848,-47.278,-101.5103,-105.5881,-7.7513,1.177,0.6155
IIPR,123,0.0,14.0215,8.7564,7.4066,13.8393,-34.0503,-25.9341,34.1362,12.2154,6.1028,6.2954,96.8882,60.5065,45.0143,-1.1099,-26.8292,-220.2722,-25.9847,-51.7921,-26.7553,81.4351,948.5095,1.1099,0.4207
CNC,78,0.0,43.13,9.4153,4.5086,271.822,-27.3752,-54.9136,14.8293,59.7803,10.44,6.476,12.2942,2.6838,1.1586,-0.8236,-12.154,-18.9835,-20.049,-19.0009,-31.8038,39.5059,736.4355,0.8236,0.1462
CSGP,123,0.0,7.362,1.8776,1.39,-35.2627,-72.9036,-86.0997,12.2576,61.1649,12.4792,5.6652,81.0301,20.6653,17.8336,-0.9845,-28.0454,-96.0812,-14.6657,19.2565,-73.9939,-67.1782,-24.5262,0.9845,0.3532
ABEO,19,0.0,999999.0,999999.0,-63.5522,19.7948,-720.191,-735.5223,-52.8667,999999.0,999999.0,-118.6682,68.1754,,,-1.0993,94.654,99.2084,-39.3484,-66.6207,-307.1171,-275.656,6.3538,1.0993,1.6525
GRAB,123,0.0,0.9992,-16.8052,-12.0011,-61.3374,-156.2939,-220.0107,112.2963,2.8,-37.6727,-20.8382,5.3733,,,,,,1.2658,-38.8145,-118.1041,-156.4794,-39.3479,,0.0664
FITBI,73,0.0,,,18.6658,,,86.6577,7.9403,,,14.2806,,,30.5406,-0.6808,-17.3095,-10.6512,-0.5976,1.7549,69.3438,130.271,425.9832,0.6808,0.144
FFIN,73,0.0,,,5.2568,,,-47.4319,4.0526,,,17.7524,,,43.2258,-0.8438,-27.195,-51.1919,-2.978,-23.4675,-51.9053,-42.5604,7.3838,0.8438,0.0023
RDNW,45,0.0,67.7518,9.8476,-243.0913,2866.2313,-137.5976,-2530.9132,57.8604,58.3179,6.7811,-118.6408,30.2762,4.4006,,-1.1483,-54.5918,92.425,13.625,-67.3843,-122.3603,601.1676,9129.6622,1.1483,0.0248
KFY,42,0.0,125.2663,17.3128,9.2387,730.3123,31.1691,-7.6127,7.9449,223.8063,24.7454,14.3127,91.5885,12.6582,8.3441,-0.9366,-119.5905,-7.2368,-0.1027,-13.1498,19.3018,57.0874,265.8066,0.9366,0.2659
KELYA,116,0.0,228.7419,15.4409,-9.5678,1285.3432,17.4805,-195.6776,1.1345,91.8816,4.9619,-4.5415,20.377,1.3755,,-0.9043,-38.3325,39.3196,-1.2565,-18.3028,-2.2838,22.0782,311.6337,0.9043,0.4825
QTWO,33,0.0,15.4725,-5.4554,-5.97,27.7174,-167.425,-159.7002,13.425,39.1747,-11.0499,-20.2518,45.3168,,,-1.4933,55.9964,44.487,16.4799,-49.0837,-145.1912,-155.9868,-84.8377,1.4933,1.0569
TRU,55,0.0,13.6789,3.6857,2.5936,13.5683,-101.4432,-74.0642,25.326,24.8599,5.3587,7.1767,62.6648,16.8846,8.259,-1.2082,-1.7501,-14.0322,6.0804,-31.0863,-102.8476,-53.1652,471.7478,1.2082,0.26
ALLE,42,0.0,12.1645,5.3942,4.5422,-3.2198,-68.1961,-54.5784,14.1069,48.0698,17.0527,43.5786,40.4169,17.9223,12.5798,-0.984,-31.6272,-36.2877,-1.3868,-2.6155,-71.4871,-38.2714,186.5927,0.984,0.2521
DBI,28,0.0,196.9953,24.7606,24.8761,2124.5106,141.1843,148.7614,3.7179,220.9694,22.2192,29.2667,43.8766,5.5149,3.8493,-1.1272,-117.6173,54.9784,-8.7583,-24.217,97.2251,149.9083,598.7234,1.1272,0.1784
KRYS,14,0.0,0.0,-7.1398,-5.429,-81.6172,-128.2354,-154.2895,,0.0,-67.2143,-21.4426,,,,-0.903,-102.2739,-728.7785,5.5742,25.1644,,,,0.903,1.2097
